latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.59753954,32.656742,1137.0,10800,Europe/Moscow,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm)
2024-06-03T20:00,22.9,77,18.6,0.00,0.00
2024-06-03T21:00,22.3,80,18.6,0.00,0.00
2024-06-03T22:00,21.3,85,18.6,0.00,0.00
2024-06-03T23:00,20.7,88,18.7,0.00,0.00
2024-06-04T00:00,20.4,90,18.7,0.00,0.00
2024-06-04T01:00,19.5,93,18.4,0.00,0.00
2024-06-04T02:00,19.7,92,18.4,0.00,0.00
2024-06-04T03:00,18.7,95,17.9,0.00,0.00
2024-06-04T04:00,19.8,93,18.6,0.00,0.00
2024-06-04T05:00,19.3,90,17.7,0.00,0.00
2024-06-04T06:00,18.5,90,16.8,0.00,0.00
2024-06-04T07:00,19.0,85,16.4,0.00,0.00
2024-06-04T08:00,21.1,79,17.4,0.00,0.00
2024-06-04T09:00,22.9,73,17.9,0.00,0.00
2024-06-04T10:00,24.6,67,18.1,0.00,0.00
2024-06-04T11:00,26.2,60,17.8,0.00,0.00
2024-06-04T12:00,24.0,75,19.4,2.60,2.60
2024-06-04T13:00,22.7,85,20.1,0.50,0.50
2024-06-04T14:00,25.6,73,20.4,0.00,0.00
2024-06-04T15:00,26.9,65,19.6,0.10,0.10
2024-06-04T16:00,26.5,66,19.6,0.00,0.00
2024-06-04T17:00,26.3,61,18.2,0.00,0.00
2024-06-04T18:00,25.4,67,18.8,0.00,0.00
2024-06-04T19:00,22.9,81,19.4,0.00,0.00
2024-06-04T20:00,21.3,90,19.5,0.00,0.00
2024-06-04T21:00,21.9,87,19.6,0.00,0.00
2024-06-04T22:00,21.0,89,19.2,0.00,0.00
2024-06-04T23:00,19.6,94,18.6,0.00,0.00
2024-06-05T00:00,19.3,95,18.4,0.00,0.00
2024-06-05T01:00,19.2,95,18.4,0.00,0.00
2024-06-05T02:00,19.5,96,18.8,0.00,0.00
2024-06-05T03:00,18.5,98,18.1,0.00,0.00
2024-06-05T04:00,20.4,75,15.8,0.00,0.00
2024-06-05T05:00,20.3,75,15.6,0.00,0.00
2024-06-05T06:00,19.5,78,15.5,0.00,0.00
2024-06-05T07:00,18.9,80,15.3,0.00,0.00
2024-06-05T08:00,21.0,77,16.9,0.00,0.00
2024-06-05T09:00,23.6,74,18.7,0.00,0.00
2024-06-05T10:00,25.2,71,19.6,0.00,0.00
2024-06-05T11:00,27.0,62,19.1,0.00,0.00
2024-06-05T12:00,27.9,53,17.5,0.10,0.10
2024-06-05T13:00,28.1,51,16.9,0.10,0.10
2024-06-05T14:00,28.4,50,16.8,0.00,0.00
2024-06-05T15:00,28.1,50,16.7,0.00,0.00
2024-06-05T16:00,28.0,52,17.3,0.00,0.00
2024-06-05T17:00,27.3,53,16.9,0.00,0.00
2024-06-05T18:00,25.9,62,18.1,0.00,0.00
2024-06-05T19:00,23.5,73,18.4,0.00,0.00
2024-06-05T20:00,21.4,87,19.1,0.00,0.00
2024-06-05T21:00,20.7,91,19.1,0.00,0.00
2024-06-05T22:00,20.5,92,19.1,0.00,0.00
2024-06-05T23:00,19.7,94,18.7,0.00,0.00
2024-06-06T00:00,18.9,96,18.2,0.00,0.00
2024-06-06T01:00,18.8,95,18.1,0.00,0.00
2024-06-06T02:00,18.5,95,17.7,0.00,0.00
2024-06-06T03:00,19.2,93,18.1,0.00,0.00
2024-06-06T04:00,20.6,80,17.0,0.00,0.00
2024-06-06T05:00,20.1,80,16.5,0.00,0.00
2024-06-06T06:00,19.3,85,16.7,0.00,0.00
2024-06-06T07:00,18.9,88,16.9,0.00,0.00
2024-06-06T08:00,20.2,87,18.1,0.00,0.00
2024-06-06T09:00,22.2,82,18.9,0.00,0.00
2024-06-06T10:00,23.6,75,19.0,0.00,0.00
2024-06-06T11:00,24.9,69,18.9,0.00,0.00
2024-06-06T12:00,25.6,66,18.9,0.00,0.00
2024-06-06T13:00,26.7,61,18.4,0.00,0.00
2024-06-06T14:00,28.0,56,18.3,0.00,0.00
2024-06-06T15:00,28.2,54,18.0,0.00,0.00
2024-06-06T16:00,25.6,67,18.9,0.00,0.00
2024-06-06T17:00,26.2,63,18.6,0.00,0.00
2024-06-06T18:00,25.2,67,18.5,0.00,0.00
2024-06-06T19:00,23.0,78,19.0,0.00,0.00
2024-06-06T20:00,21.4,88,19.4,0.00,0.00
2024-06-06T21:00,21.2,89,19.4,0.00,0.00
2024-06-06T22:00,21.0,90,19.4,0.00,0.00
2024-06-06T23:00,20.1,94,19.1,0.00,0.00
2024-06-07T00:00,19.3,95,18.5,0.00,0.00
2024-06-07T01:00,19.7,95,18.8,0.00,0.00
2024-06-07T02:00,19.5,97,19.0,0.00,0.00
2024-06-07T03:00,19.2,98,18.8,0.00,0.00
2024-06-07T04:00,19.6,95,18.8,0.00,0.00
2024-06-07T05:00,19.5,95,18.8,0.00,0.00
2024-06-07T06:00,19.4,96,18.7,0.00,0.00
2024-06-07T07:00,19.4,95,18.6,0.00,0.00
2024-06-07T08:00,20.3,90,18.5,0.00,0.00
2024-06-07T09:00,21.1,84,18.3,0.00,0.00
2024-06-07T10:00,22.0,74,17.3,0.00,0.00
2024-06-07T11:00,22.2,74,17.4,0.00,0.00
2024-06-07T12:00,23.0,73,17.8,0.00,0.00
2024-06-07T13:00,25.0,66,18.2,0.00,0.00
2024-06-07T14:00,26.9,57,17.7,0.00,0.00
2024-06-07T15:00,27.4,56,17.9,0.00,0.00
2024-06-07T16:00,26.5,54,16.4,0.10,0.10
2024-06-07T17:00,26.2,53,15.9,0.00,0.00
2024-06-07T18:00,24.5,62,16.8,0.00,0.00
2024-06-07T19:00,22.1,74,17.4,0.00,0.00
2024-06-07T20:00,20.9,83,17.9,0.00,0.00
2024-06-07T21:00,20.2,88,18.2,0.00,0.00
2024-06-07T22:00,19.1,93,17.9,0.00,0.00
2024-06-07T23:00,18.8,94,17.8,0.00,0.00
2024-06-08T00:00,18.2,96,17.5,0.00,0.00
2024-06-08T01:00,17.8,96,17.1,0.00,0.00
2024-06-08T02:00,17.4,96,16.7,0.00,0.00
2024-06-08T03:00,17.9,95,17.2,0.00,0.00
2024-06-08T04:00,18.0,94,16.9,0.00,0.00
2024-06-08T05:00,18.1,94,17.1,0.00,0.00
2024-06-08T06:00,18.5,94,17.5,0.00,0.00
2024-06-08T07:00,18.6,94,17.7,0.00,0.00
2024-06-08T08:00,19.7,90,18.0,0.00,0.00
2024-06-08T09:00,21.6,83,18.6,0.00,0.00
2024-06-08T10:00,22.8,77,18.5,0.10,0.10
2024-06-08T11:00,24.5,69,18.4,0.00,0.00
2024-06-08T12:00,26.5,58,17.6,0.00,0.00
2024-06-08T13:00,27.6,51,16.7,0.00,0.00
2024-06-08T14:00,27.8,50,16.6,0.00,0.00
2024-06-08T15:00,27.6,48,15.8,0.00,0.00
2024-06-08T16:00,27.2,43,13.7,0.00,0.00
2024-06-08T17:00,26.2,48,14.4,0.00,0.00
2024-06-08T18:00,24.9,56,15.6,0.00,0.00
2024-06-08T19:00,22.5,68,16.3,0.00,0.00
2024-06-08T20:00,21.0,77,16.8,0.00,0.00
2024-06-08T21:00,19.8,85,17.2,0.00,0.00
2024-06-08T22:00,19.5,86,17.2,0.00,0.00
2024-06-08T23:00,20.7,79,17.0,0.00,0.00
2024-06-09T00:00,19.6,84,16.9,0.00,0.00
2024-06-09T01:00,18.4,91,17.0,0.00,0.00
2024-06-09T02:00,18.2,93,17.0,0.00,0.00
2024-06-09T03:00,17.6,95,16.7,0.00,0.00
2024-06-09T04:00,18.7,88,16.6,0.00,0.00
2024-06-09T05:00,19.0,85,16.4,0.00,0.00
2024-06-09T06:00,18.4,87,16.2,0.10,0.10
2024-06-09T07:00,18.3,89,16.5,0.10,0.10
2024-06-09T08:00,19.7,86,17.3,0.00,0.00
2024-06-09T09:00,21.2,81,17.9,0.00,0.00
2024-06-09T10:00,22.6,75,18.0,0.00,0.00
2024-06-09T11:00,24.6,64,17.4,0.30,0.30
2024-06-09T12:00,24.3,67,17.7,0.40,0.40
2024-06-09T13:00,25.4,65,18.5,0.10,0.10
2024-06-09T14:00,25.4,61,17.4,0.40,0.40
2024-06-09T15:00,25.5,55,15.9,0.00,0.00
2024-06-09T16:00,25.3,62,17.5,0.00,0.00
2024-06-09T17:00,25.1,58,16.3,0.00,0.00
2024-06-09T18:00,23.7,65,16.6,0.00,0.00
2024-06-09T19:00,21.5,77,17.3,0.00,0.00
2024-06-09T20:00,20.3,86,17.9,0.00,0.00
2024-06-09T21:00,19.3,89,17.5,0.00,0.00
2024-06-09T22:00,18.8,89,17.0,0.00,0.00
2024-06-09T23:00,19.0,85,16.5,0.00,0.00
2024-06-10T00:00,18.4,88,16.3,0.00,0.00
2024-06-10T01:00,18.7,86,16.2,0.00,0.00
2024-06-10T02:00,18.9,85,16.4,0.00,0.00
2024-06-10T03:00,18.6,90,16.9,0.00,0.00
2024-06-10T04:00,18.8,86,16.5,0.00,0.00
2024-06-10T05:00,18.7,88,16.7,0.00,0.00
2024-06-10T06:00,18.8,89,16.9,0.00,0.00
2024-06-10T07:00,18.5,93,17.4,0.00,0.00
2024-06-10T08:00,19.9,87,17.7,0.00,0.00
2024-06-10T09:00,22.2,78,18.2,0.00,0.00
2024-06-10T10:00,24.2,69,18.1,0.00,0.00
2024-06-10T11:00,25.7,60,17.2,0.00,0.00
2024-06-10T12:00,26.2,55,16.4,0.10,0.10
2024-06-10T13:00,26.4,53,16.2,0.00,0.00
2024-06-10T14:00,26.7,51,15.8,0.10,0.10
2024-06-10T15:00,27.0,50,15.8,0.00,0.00
2024-06-10T16:00,26.6,52,16.0,0.00,0.00
2024-06-10T17:00,25.5,55,15.7,0.00,0.00
2024-06-10T18:00,24.3,59,15.9,0.00,0.00
2024-06-10T19:00,22.6,65,15.7,0.00,0.00
2024-06-10T20:00,21.9,68,15.7,0.00,0.00
2024-06-10T21:00,21.3,73,16.2,0.00,0.00
2024-06-10T22:00,20.9,77,16.7,0.00,0.00
2024-06-10T23:00,21.0,76,16.7,0.00,0.00
2024-06-11T00:00,18.5,94,17.5,2.90,2.90
2024-06-11T01:00,18.6,98,18.2,0.20,0.20
2024-06-11T02:00,18.4,97,17.9,0.00,0.00
2024-06-11T03:00,18.3,98,17.9,0.00,0.00
2024-06-11T04:00,18.6,95,17.8,0.30,0.30
2024-06-11T05:00,18.5,98,18.2,0.00,0.00
2024-06-11T06:00,18.3,99,18.2,0.10,0.10
2024-06-11T07:00,18.4,98,18.1,0.10,0.10
2024-06-11T08:00,19.2,94,18.3,0.10,0.10
2024-06-11T09:00,19.8,91,18.4,0.20,0.20
2024-06-11T10:00,21.9,83,18.9,0.10,0.10
2024-06-11T11:00,23.6,75,19.0,0.00,0.00
2024-06-11T12:00,25.4,65,18.4,0.00,0.00
2024-06-11T13:00,26.2,59,17.6,0.00,0.00
2024-06-11T14:00,26.1,56,16.8,0.10,0.10
2024-06-11T15:00,26.2,58,17.3,0.20,0.20
2024-06-11T16:00,25.9,54,15.9,0.10,0.10
2024-06-11T17:00,25.0,58,16.2,0.10,0.10
2024-06-11T18:00,23.7,65,16.6,0.00,0.00
2024-06-11T19:00,22.1,72,16.8,0.00,0.00
2024-06-11T20:00,21.2,77,17.1,0.00,0.00
2024-06-11T21:00,20.7,80,17.2,0.00,0.00
2024-06-11T22:00,20.3,82,17.1,0.00,0.00
2024-06-11T23:00,19.7,85,17.2,0.00,0.00
2024-06-12T00:00,19.3,88,17.2,0.00,0.00
2024-06-12T01:00,18.8,90,17.2,0.00,0.00
2024-06-12T02:00,18.4,93,17.3,0.00,0.00
2024-06-12T03:00,18.8,88,16.8,0.00,0.00
2024-06-12T04:00,18.9,95,18.0,0.20,0.20
2024-06-12T05:00,18.9,95,18.1,0.20,0.20
2024-06-12T06:00,18.2,98,17.9,0.20,0.20
2024-06-12T07:00,18.0,98,17.6,0.10,0.10
2024-06-12T08:00,18.9,95,18.1,0.10,0.10
2024-06-12T09:00,20.1,90,18.4,0.10,0.10
2024-06-12T10:00,21.5,84,18.7,0.10,0.10
2024-06-12T11:00,23.0,75,18.3,0.10,0.10
2024-06-12T12:00,24.6,66,17.9,0.00,0.00
2024-06-12T13:00,25.5,63,18.1,0.00,0.00
2024-06-12T14:00,25.9,59,17.3,0.10,0.10
2024-06-12T15:00,25.3,59,16.7,0.30,0.30
2024-06-12T16:00,24.1,62,16.4,0.10,0.10
2024-06-12T17:00,23.7,64,16.4,0.00,0.00
2024-06-12T18:00,23.2,64,16.1,0.00,0.00
2024-06-12T19:00,21.3,74,16.4,0.00,0.00
2024-06-12T20:00,20.1,80,16.6,0.00,0.00
2024-06-12T21:00,19.5,84,16.7,0.00,0.00
2024-06-12T22:00,18.3,90,16.7,0.00,0.00
2024-06-12T23:00,18.2,91,16.7,0.00,0.00
2024-06-13T00:00,19.3,84,16.4,0.00,0.00
2024-06-13T01:00,17.7,93,16.5,0.00,0.00
2024-06-13T02:00,18.7,88,16.6,0.00,0.00
2024-06-13T03:00,18.8,88,16.8,0.40,0.40
2024-06-13T04:00,18.3,91,16.7,0.00,0.00
2024-06-13T05:00,18.5,93,17.3,0.10,0.10
2024-06-13T06:00,18.3,92,17.0,0.00,0.00
2024-06-13T07:00,18.1,95,17.2,0.00,0.00
2024-06-13T08:00,19.0,91,17.5,0.00,0.00
2024-06-13T09:00,20.6,83,17.6,0.00,0.00
2024-06-13T10:00,23.2,73,18.0,0.00,0.00
2024-06-13T11:00,25.0,66,18.2,0.00,0.00
2024-06-13T12:00,26.6,60,18.2,0.00,0.00
2024-06-13T13:00,27.4,54,17.2,0.10,0.10
2024-06-13T14:00,27.6,52,16.9,0.00,0.00
2024-06-13T15:00,27.2,53,16.8,0.00,0.00
2024-06-13T16:00,26.6,53,16.2,0.00,0.00
2024-06-13T17:00,26.0,55,16.2,0.00,0.00
2024-06-13T18:00,24.6,60,16.4,0.00,0.00
2024-06-13T19:00,22.4,69,16.5,0.00,0.00
2024-06-13T20:00,21.2,75,16.7,0.00,0.00
2024-06-13T21:00,20.5,80,17.0,0.00,0.00
2024-06-13T22:00,20.0,83,17.0,0.00,0.00
2024-06-13T23:00,19.6,85,17.0,0.00,0.00
2024-06-14T00:00,19.2,87,16.9,0.00,0.00
2024-06-14T01:00,18.5,90,16.8,0.00,0.00
2024-06-14T02:00,18.8,88,16.7,0.00,0.00
2024-06-14T03:00,18.0,92,16.7,0.00,0.00
2024-06-14T04:00,18.0,94,17.0,0.00,0.00
2024-06-14T05:00,17.5,94,16.6,0.00,0.00
2024-06-14T06:00,17.2,95,16.4,0.10,0.10
2024-06-14T07:00,17.9,94,16.8,0.00,0.00
2024-06-14T08:00,20.2,86,17.9,0.00,0.00
2024-06-14T09:00,22.6,79,18.7,0.00,0.00
2024-06-14T10:00,24.7,68,18.3,0.00,0.00
2024-06-14T11:00,26.0,62,18.1,0.10,0.10
2024-06-14T12:00,26.6,57,17.3,0.20,0.20
2024-06-14T13:00,27.1,53,16.6,0.10,0.10
2024-06-14T14:00,28.0,49,16.2,0.00,0.00
2024-06-14T15:00,27.5,48,15.6,0.00,0.00
2024-06-14T16:00,27.7,46,15.0,0.00,0.00
2024-06-14T17:00,26.7,49,15.3,0.00,0.00
2024-06-14T18:00,25.2,56,15.9,0.00,0.00
2024-06-14T19:00,22.7,67,16.4,0.00,0.00
2024-06-14T20:00,21.7,72,16.5,0.00,0.00
2024-06-14T21:00,21.0,76,16.6,0.00,0.00
2024-06-14T22:00,20.0,83,16.9,0.00,0.00
2024-06-14T23:00,18.9,89,17.0,0.00,0.00
2024-06-15T00:00,19.0,88,16.9,0.00,0.00
2024-06-15T01:00,18.3,90,16.7,0.00,0.00
2024-06-15T02:00,20.1,82,16.9,0.00,0.00
2024-06-15T03:00,20.0,82,16.9,0.00,0.00
2024-06-15T04:00,18.2,87,16.0,0.00,0.00
2024-06-15T05:00,17.3,91,15.8,0.00,0.00
2024-06-15T06:00,17.6,91,16.1,0.00,0.00
2024-06-15T07:00,16.7,95,15.8,0.00,0.00
2024-06-15T08:00,19.3,85,16.8,0.00,0.00
2024-06-15T09:00,22.1,76,17.6,0.00,0.00
2024-06-15T10:00,24.6,67,18.1,0.00,0.00
2024-06-15T11:00,25.6,57,16.5,0.20,0.20
2024-06-15T12:00,26.9,52,16.2,0.10,0.10
2024-06-15T13:00,27.5,51,16.6,0.00,0.00
2024-06-15T14:00,28.1,50,16.7,0.00,0.00
2024-06-15T15:00,28.5,48,16.3,0.00,0.00
2024-06-15T16:00,27.7,49,15.9,0.00,0.00
2024-06-15T17:00,26.8,51,15.8,0.00,0.00
2024-06-15T18:00,25.2,59,16.6,0.00,0.00
2024-06-15T19:00,23.0,70,17.2,0.00,0.00
2024-06-15T20:00,21.8,77,17.5,0.00,0.00
2024-06-15T21:00,21.0,80,17.5,0.00,0.00
2024-06-15T22:00,20.5,82,17.4,0.00,0.00
2024-06-15T23:00,20.3,83,17.3,0.00,0.00
2024-06-16T00:00,20.1,83,17.2,0.00,0.00
2024-06-16T01:00,19.2,87,17.0,0.00,0.00
2024-06-16T02:00,18.9,88,16.9,0.00,0.00
2024-06-16T03:00,18.4,90,16.7,0.00,0.00
2024-06-16T04:00,17.8,91,16.3,0.00,0.00
2024-06-16T05:00,18.3,88,16.2,0.00,0.00
2024-06-16T06:00,17.7,91,16.1,0.00,0.00
2024-06-16T07:00,17.8,90,16.1,0.00,0.00
2024-06-16T08:00,19.8,83,16.8,0.00,0.00
2024-06-16T09:00,21.6,78,17.5,0.00,0.00
2024-06-16T10:00,23.2,66,16.4,0.10,0.10
2024-06-16T11:00,24.3,62,16.6,0.20,0.20
2024-06-16T12:00,26.3,58,17.4,0.30,0.30
2024-06-16T13:00,26.9,55,17.2,0.00,0.00
2024-06-16T14:00,27.3,52,16.5,0.00,0.00
2024-06-16T15:00,27.5,51,16.6,0.00,0.00
2024-06-16T16:00,25.3,63,17.7,0.10,0.10
2024-06-16T17:00,25.0,63,17.5,0.10,0.10
2024-06-16T18:00,24.1,66,17.3,0.00,0.00
2024-06-16T19:00,22.0,78,17.9,0.00,0.00
2024-06-16T20:00,20.8,83,17.9,0.00,0.00
2024-06-16T21:00,20.0,88,17.9,0.00,0.00
2024-06-16T22:00,19.5,90,17.9,0.00,0.00
2024-06-16T23:00,19.1,93,18.0,0.00,0.00
2024-06-17T00:00,18.9,95,18.0,0.00,0.00
2024-06-17T01:00,18.8,95,17.9,0.00,0.00
2024-06-17T02:00,18.4,93,17.2,0.10,0.10
2024-06-17T03:00,19.1,82,16.0,0.70,0.70
2024-06-17T04:00,18.7,90,16.9,0.00,0.00
2024-06-17T05:00,18.2,93,17.1,0.00,0.00
2024-06-17T06:00,18.2,93,17.1,0.00,0.00
2024-06-17T07:00,17.7,94,16.7,0.00,0.00
2024-06-17T08:00,18.8,87,16.5,0.10,0.10
2024-06-17T09:00,20.0,84,17.2,0.30,0.30
2024-06-17T10:00,21.8,77,17.6,0.00,0.00
2024-06-17T11:00,23.0,74,18.1,0.10,0.10
2024-06-17T12:00,25.3,62,17.6,0.10,0.10
2024-06-17T13:00,26.1,53,15.6,0.00,0.00
2024-06-17T14:00,25.5,57,16.2,0.10,0.10
2024-06-17T15:00,25.9,53,15.4,0.00,0.00
2024-06-17T16:00,25.0,58,16.2,0.00,0.00
2024-06-17T17:00,24.6,57,15.6,0.00,0.00
2024-06-17T18:00,23.5,63,16.1,0.00,0.00
2024-06-17T19:00,20.7,78,16.7,0.00,0.00
2024-06-17T20:00,19.1,87,17.0,0.00,0.00
2024-06-17T21:00,18.6,90,17.0,0.00,0.00
2024-06-17T22:00,17.9,92,16.7,0.00,0.00
2024-06-17T23:00,17.5,93,16.3,0.00,0.00
2024-06-18T00:00,16.7,94,15.8,0.00,0.00
2024-06-18T01:00,16.6,94,15.6,0.00,0.00
2024-06-18T02:00,16.1,94,15.2,0.00,0.00
2024-06-18T03:00,15.3,95,14.6,0.00,0.00
2024-06-18T04:00,15.6,96,14.9,0.00,0.00
2024-06-18T05:00,15.5,95,14.7,0.00,0.00
2024-06-18T06:00,16.1,92,14.8,0.00,0.00
2024-06-18T07:00,17.1,87,15.0,0.00,0.00
2024-06-18T08:00,18.8,86,16.3,0.00,0.00
2024-06-18T09:00,21.8,75,17.2,0.00,0.00
2024-06-18T10:00,23.9,69,17.8,0.10,0.10
2024-06-18T11:00,25.1,64,17.7,0.20,0.20
2024-06-18T12:00,26.1,59,17.5,0.10,0.10
2024-06-18T13:00,26.6,57,17.4,0.10,0.10
2024-06-18T14:00,27.0,54,16.9,0.00,0.00
2024-06-18T15:00,26.8,52,16.1,0.10,0.10
2024-06-18T16:00,26.0,59,17.3,0.10,0.10
2024-06-18T17:00,25.2,60,16.8,0.00,0.00
2024-06-18T18:00,24.3,64,17.0,0.00,0.00
2024-06-18T19:00,22.0,73,17.0,0.00,0.00
2024-06-18T20:00,20.9,79,17.0,0.00,0.00
2024-06-18T21:00,20.4,81,17.1,0.00,0.00
2024-06-18T22:00,20.0,83,16.9,0.00,0.00
2024-06-18T23:00,19.2,87,16.9,0.00,0.00
2024-06-19T00:00,18.0,92,16.7,0.00,0.00
2024-06-19T01:00,17.6,93,16.4,0.00,0.00
2024-06-19T02:00,17.9,90,16.2,0.00,0.00
2024-06-19T03:00,17.4,91,16.0,0.00,0.00
2024-06-19T04:00,16.5,95,15.7,0.00,0.00
2024-06-19T05:00,16.1,96,15.5,0.00,0.00
2024-06-19T06:00,16.0,97,15.5,0.00,0.00
2024-06-19T07:00,15.6,97,15.2,0.00,0.00
2024-06-19T08:00,18.7,88,16.6,0.00,0.00
2024-06-19T09:00,21.3,79,17.5,0.00,0.00
2024-06-19T10:00,24.2,68,17.8,0.00,0.00
2024-06-19T11:00,26.1,55,16.3,0.00,0.00
2024-06-19T12:00,26.5,50,15.2,0.20,0.20
2024-06-19T13:00,26.9,50,15.5,0.60,0.60
2024-06-19T14:00,27.0,51,16.0,0.20,0.20
2024-06-19T15:00,27.4,50,16.0,0.00,0.00
2024-06-19T16:00,27.7,48,15.8,0.00,0.00
2024-06-19T17:00,26.7,52,15.9,0.00,0.00
2024-06-19T18:00,25.1,59,16.6,0.00,0.00
2024-06-19T19:00,22.5,70,16.7,0.00,0.00
2024-06-19T20:00,21.4,76,17.0,0.00,0.00
2024-06-19T21:00,20.9,80,17.4,0.00,0.00
2024-06-19T22:00,20.4,83,17.4,0.00,0.00
2024-06-19T23:00,19.6,87,17.3,0.00,0.00
2024-06-20T00:00,18.8,90,17.2,0.00,0.00
2024-06-20T01:00,18.5,92,17.1,0.00,0.00
2024-06-20T02:00,17.9,93,16.7,0.00,0.00
2024-06-20T03:00,17.5,93,16.3,0.00,0.00
2024-06-20T04:00,17.3,94,16.3,0.00,0.00
2024-06-20T05:00,17.5,93,16.3,0.00,0.00
2024-06-20T06:00,17.6,94,16.5,0.00,0.00
2024-06-20T07:00,18.3,90,16.6,0.00,0.00
2024-06-20T08:00,20.8,82,17.6,0.00,0.00
2024-06-20T09:00,23.6,74,18.7,0.00,0.00
2024-06-20T10:00,25.7,64,18.3,0.00,0.00
2024-06-20T11:00,26.8,59,18.1,0.10,0.10
2024-06-20T12:00,26.9,59,18.2,0.50,0.50
2024-06-20T13:00,25.3,72,19.9,5.30,5.30
2024-06-20T14:00,27.2,58,18.2,0.20,0.20
2024-06-20T15:00,26.7,50,15.4,0.10,0.10
2024-06-20T16:00,25.9,56,16.5,0.10,0.10
2024-06-20T17:00,25.7,54,15.6,0.00,0.00
2024-06-20T18:00,24.3,61,16.4,0.00,0.00
2024-06-20T19:00,21.8,72,16.5,0.00,0.00
2024-06-20T20:00,21.0,77,16.8,0.00,0.00
2024-06-20T21:00,19.8,84,16.9,0.00,0.00
2024-06-20T22:00,19.3,87,17.0,0.00,0.00
2024-06-20T23:00,19.0,88,16.9,0.00,0.00
2024-06-21T00:00,18.5,89,16.7,0.00,0.00
2024-06-21T01:00,17.9,91,16.4,0.00,0.00
2024-06-21T02:00,18.1,90,16.4,0.00,0.00
2024-06-21T03:00,17.9,91,16.3,0.00,0.00
2024-06-21T04:00,18.5,89,16.6,0.00,0.00
2024-06-21T05:00,18.8,89,17.0,0.00,0.00
2024-06-21T06:00,18.8,91,17.2,0.00,0.00
2024-06-21T07:00,18.6,90,17.0,0.00,0.00
2024-06-21T08:00,21.0,82,17.8,0.00,0.00
2024-06-21T09:00,24.0,72,18.7,0.00,0.00
2024-06-21T10:00,25.6,62,17.9,0.00,0.00
2024-06-21T11:00,26.4,56,17.0,0.10,0.10
2024-06-21T12:00,27.2,52,16.4,0.10,0.10
2024-06-21T13:00,27.7,48,15.9,0.10,0.10
2024-06-21T14:00,27.4,50,16.2,0.10,0.10
2024-06-21T15:00,27.2,53,16.9,0.10,0.10
2024-06-21T16:00,26.4,55,16.7,0.00,0.00
2024-06-21T17:00,25.1,62,17.2,0.00,0.00
2024-06-21T18:00,23.9,67,17.5,0.00,0.00
2024-06-21T19:00,21.7,78,17.7,0.00,0.00
2024-06-21T20:00,20.5,85,17.8,0.00,0.00
2024-06-21T21:00,19.9,88,17.9,0.00,0.00
2024-06-21T22:00,19.4,91,17.8,0.00,0.00
2024-06-21T23:00,19.1,92,17.7,0.00,0.00
2024-06-22T00:00,18.8,92,17.5,0.00,0.00
2024-06-22T01:00,18.6,93,17.4,0.00,0.00
2024-06-22T02:00,18.2,95,17.4,0.00,0.00
2024-06-22T03:00,18.6,94,17.6,0.00,0.00
2024-06-22T04:00,18.7,92,17.4,0.00,0.00
2024-06-22T05:00,19.5,88,17.4,0.00,0.00
2024-06-22T06:00,18.5,91,17.0,0.00,0.00
2024-06-22T07:00,18.5,90,16.9,0.00,0.00
2024-06-22T08:00,20.2,85,17.6,0.00,0.00
2024-06-22T09:00,23.0,72,17.7,0.00,0.00
2024-06-22T10:00,24.8,60,16.5,0.00,0.00
2024-06-22T11:00,25.7,54,15.8,0.00,0.00
2024-06-22T12:00,26.6,51,15.6,0.00,0.00
2024-06-22T13:00,26.6,50,15.2,0.00,0.00
2024-06-22T14:00,26.4,50,15.3,0.00,0.00
2024-06-22T15:00,26.2,51,15.3,0.00,0.00
2024-06-22T16:00,25.1,54,15.2,0.00,0.00
2024-06-22T17:00,24.3,57,15.2,0.00,0.00
2024-06-22T18:00,22.9,63,15.5,0.00,0.00
2024-06-22T19:00,21.2,72,15.9,0.00,0.00
2024-06-22T20:00,20.2,77,16.0,0.00,0.00
2024-06-22T21:00,19.5,80,15.9,0.00,0.00
2024-06-22T22:00,19.0,82,15.9,0.00,0.00
2024-06-22T23:00,18.7,85,16.0,0.00,0.00
2024-06-23T00:00,18.4,85,15.8,0.00,0.00
2024-06-23T01:00,18.1,84,15.4,0.00,0.00
2024-06-23T02:00,18.1,84,15.4,0.00,0.00
2024-06-23T03:00,18.8,82,15.6,0.00,0.00
2024-06-23T04:00,19.4,81,16.1,0.00,0.00
2024-06-23T05:00,18.3,87,16.2,0.00,0.00
2024-06-23T06:00,18.5,87,16.3,0.00,0.00
2024-06-23T07:00,18.7,84,16.0,0.00,0.00
2024-06-23T08:00,20.5,79,16.6,0.00,0.00
2024-06-23T09:00,23.4,67,16.9,0.00,0.00
2024-06-23T10:00,24.7,57,15.5,0.10,0.10
2024-06-23T11:00,25.3,58,16.4,0.10,0.10
2024-06-23T12:00,26.8,47,14.5,0.10,0.10
2024-06-23T13:00,27.3,45,14.4,0.00,0.00
2024-06-23T14:00,27.2,46,14.5,0.00,0.00
2024-06-23T15:00,27.0,45,14.0,0.00,0.00
2024-06-23T16:00,25.8,47,13.5,0.00,0.00
2024-06-23T17:00,24.7,50,13.6,0.00,0.00
