latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2022-07-24T22:00,16.5,85,14.0,17.5,0.00,10,2.9
2022-07-24T23:00,16.4,85,13.9,17.1,0.00,10,2.9
2022-07-25T00:00,16.3,85,13.8,17.2,0.00,72,2.9
2022-07-25T01:00,16.4,81,13.1,17.3,0.00,80,0.4
2022-07-25T02:00,17.1,75,12.6,17.7,0.00,37,1.4
2022-07-25T03:00,18.7,67,12.5,19.4,0.00,100,1.4
2022-07-25T04:00,19.0,64,12.0,19.3,0.00,100,1.1
2022-07-25T05:00,19.1,63,11.9,19.5,0.00,100,6.1
2022-07-25T06:00,18.6,64,11.7,18.8,0.00,100,2.2
2022-07-25T07:00,16.5,73,11.7,16.7,0.00,62,2.9
2022-07-25T08:00,19.7,60,11.7,20.0,0.00,69,2.9
2022-07-25T09:00,24.4,46,12.0,24.9,0.00,100,3.2
2022-07-25T10:00,27.5,40,12.7,27.9,0.00,15,8.3
2022-07-25T11:00,28.9,35,11.9,29.6,0.00,36,11.5
2022-07-25T12:00,29.0,34,11.6,28.6,0.00,85,11.2
2022-07-25T13:00,28.0,36,11.6,27.1,0.00,100,11.2
2022-07-25T14:00,30.2,30,10.7,30.3,0.00,24,9.7
2022-07-25T15:00,29.1,33,11.2,27.5,0.00,100,11.5
2022-07-25T16:00,29.0,33,11.1,27.7,0.00,22,11.9
2022-07-25T17:00,27.6,37,11.6,26.1,0.00,100,19.4
2022-07-25T18:00,24.8,46,12.4,24.1,0.00,100,22.3
2022-07-25T19:00,23.0,55,13.5,23.2,0.00,100,23.0
2022-07-25T20:00,21.6,63,14.3,22.4,0.00,100,20.5
2022-07-25T21:00,21.1,70,15.4,22.4,0.00,100,18.7
2022-07-25T22:00,21.0,69,15.1,22.1,0.00,100,19.8
2022-07-25T23:00,20.7,68,14.6,21.7,0.00,100,4.0
2022-07-26T00:00,20.3,67,14.0,21.1,0.00,100,1.4
2022-07-26T01:00,19.7,66,13.2,20.3,0.00,100,2.9
2022-07-26T02:00,19.1,67,12.8,19.7,0.00,100,3.2
2022-07-26T03:00,19.5,65,12.8,20.2,0.00,100,1.4
2022-07-26T04:00,19.4,65,12.7,19.8,0.00,100,2.2
2022-07-26T05:00,16.9,87,14.7,18.2,0.00,96,0.7
2022-07-26T06:00,16.9,90,15.3,18.4,0.00,100,2.5
2022-07-26T07:00,16.2,92,14.9,17.6,0.00,97,0.4
2022-07-26T08:00,18.0,88,16.0,20.0,0.00,100,1.4
2022-07-26T09:00,22.5,66,15.8,23.7,0.00,100,10.8
2022-07-26T10:00,26.8,42,12.8,26.3,0.00,70,18.4
2022-07-26T11:00,28.3,37,12.2,28.5,0.00,64,18.0
2022-07-26T12:00,29.2,35,12.2,29.6,0.00,99,15.1
2022-07-26T13:00,27.3,39,12.1,25.9,0.00,100,14.8
2022-07-26T14:00,27.2,38,11.7,25.7,0.00,100,16.2
2022-07-26T15:00,28.2,36,11.7,27.5,0.00,100,18.7
2022-07-26T16:00,27.2,38,11.7,26.2,0.00,100,19.1
2022-07-26T17:00,25.7,42,11.8,24.5,0.00,100,19.1
2022-07-26T18:00,23.8,49,12.5,23.2,0.00,100,21.6
2022-07-26T19:00,22.0,58,13.4,21.9,0.00,100,24.8
2022-07-26T20:00,21.1,62,13.5,21.4,0.00,100,23.0
2022-07-26T21:00,20.2,66,13.7,20.9,0.00,100,7.9
2022-07-26T22:00,18.4,73,13.5,19.0,0.00,100,16.6
2022-07-26T23:00,17.9,73,13.0,18.4,0.00,100,5.0
2022-07-27T00:00,17.1,74,12.4,17.5,0.00,100,4.3
2022-07-27T01:00,19.5,61,11.8,19.6,0.00,100,4.7
2022-07-27T02:00,19.8,59,11.6,20.0,0.00,100,1.8
2022-07-27T03:00,20.0,60,12.0,20.1,0.00,100,3.2
2022-07-27T04:00,19.9,62,12.4,20.2,0.00,100,4.3
2022-07-27T05:00,19.8,66,13.3,20.4,0.00,100,5.8
2022-07-27T06:00,17.6,86,15.2,19.2,0.00,100,2.5
2022-07-27T07:00,17.0,92,15.7,18.7,0.00,100,0.7
2022-07-27T08:00,18.3,88,16.3,20.2,0.00,100,3.2
2022-07-27T09:00,22.1,69,16.2,23.7,0.00,100,8.6
2022-07-27T10:00,26.1,48,14.2,26.6,0.00,100,13.3
2022-07-27T11:00,28.1,40,13.2,29.0,0.00,100,13.0
2022-07-27T12:00,29.5,34,12.0,30.5,0.00,100,9.0
2022-07-27T13:00,30.3,30,10.8,30.4,0.00,83,7.9
2022-07-27T14:00,28.9,33,11.0,27.0,0.00,85,11.2
2022-07-27T15:00,26.9,39,11.8,25.6,0.00,100,16.9
2022-07-27T16:00,27.3,38,11.8,26.3,0.00,100,17.6
2022-07-27T17:00,26.9,39,11.8,25.8,0.00,93,18.0
2022-07-27T18:00,24.3,49,12.9,23.7,0.00,100,22.3
2022-07-27T19:00,22.6,56,13.4,22.5,0.00,100,21.2
2022-07-27T20:00,21.3,62,13.7,21.8,0.00,100,17.3
2022-07-27T21:00,20.5,66,13.9,21.3,0.00,100,14.0
2022-07-27T22:00,20.3,68,14.2,21.4,0.00,100,2.5
2022-07-27T23:00,20.2,68,14.1,21.3,0.00,100,1.8
2022-07-28T00:00,20.1,67,13.8,21.2,0.00,100,1.4
2022-07-28T01:00,20.0,67,13.7,21.0,0.00,100,2.2
2022-07-28T02:00,19.7,67,13.4,20.4,0.00,100,2.2
2022-07-28T03:00,19.2,69,13.4,20.0,0.00,100,2.5
2022-07-28T04:00,18.1,73,13.2,18.8,0.00,100,3.6
2022-07-28T05:00,18.1,73,13.2,19.1,0.00,100,1.1
2022-07-28T06:00,16.2,82,13.1,17.0,0.00,75,1.8
2022-07-28T07:00,15.7,84,13.0,16.4,0.00,57,1.4
2022-07-28T08:00,19.0,68,13.0,19.8,0.00,21,3.2
2022-07-28T09:00,23.5,51,12.8,24.0,0.00,12,4.3
2022-07-28T10:00,27.0,40,12.3,27.5,0.00,18,1.4
2022-07-28T11:00,29.9,32,11.4,31.5,0.00,62,4.7
2022-07-28T12:00,31.5,29,11.3,33.4,0.00,98,4.7
2022-07-28T13:00,28.8,33,10.9,27.7,0.00,100,5.4
2022-07-28T14:00,26.1,43,12.6,25.5,0.00,100,13.0
2022-07-28T15:00,25.5,46,13.0,25.4,0.00,100,15.5
2022-07-28T16:00,25.0,48,13.2,25.1,0.00,100,16.6
2022-07-28T17:00,25.6,47,13.5,25.7,0.00,62,12.2
2022-07-28T18:00,24.6,51,13.8,24.7,0.00,65,13.0
2022-07-28T19:00,20.8,67,14.5,21.6,0.00,100,4.0
2022-07-28T20:00,19.3,74,14.6,20.5,0.00,85,1.8
2022-07-28T21:00,20.6,70,14.9,22.1,0.00,100,2.9
2022-07-28T22:00,20.5,70,14.9,21.6,0.00,100,9.4
2022-07-28T23:00,18.5,80,15.0,19.6,0.00,52,6.5
2022-07-29T00:00,19.0,79,15.3,20.2,0.00,100,5.4
2022-07-29T01:00,19.1,80,15.6,20.6,0.00,100,1.8
2022-07-29T02:00,19.1,80,15.6,20.4,0.00,100,8.6
2022-07-29T03:00,18.9,80,15.4,20.4,0.00,100,2.5
2022-07-29T04:00,18.9,80,15.4,20.4,0.00,100,4.3
2022-07-29T05:00,17.1,96,16.5,19.0,0.00,100,2.5
2022-07-29T06:00,16.7,97,16.2,18.3,0.00,100,3.6
2022-07-29T07:00,16.8,98,16.5,18.6,0.00,100,8.3
2022-07-29T08:00,17.4,97,16.9,19.6,0.00,100,7.6
2022-07-29T09:00,17.9,96,17.3,20.1,0.00,100,19.8
2022-07-29T10:00,18.6,92,17.3,20.7,0.00,100,20.2
2022-07-29T11:00,20.9,83,17.9,23.4,0.00,100,15.5
2022-07-29T12:00,21.4,80,17.8,23.6,0.00,100,11.2
2022-07-29T13:00,21.2,82,18.0,23.6,0.00,100,7.2
2022-07-29T14:00,23.2,69,17.2,25.5,0.00,100,4.7
2022-07-29T15:00,25.7,48,13.9,26.5,0.00,100,4.3
2022-07-29T16:00,27.1,44,13.8,27.6,0.00,74,7.6
2022-07-29T17:00,26.9,45,14.0,26.9,0.00,54,9.7
2022-07-29T18:00,24.6,53,14.4,25.0,0.00,100,7.6
2022-07-29T19:00,18.9,87,16.7,20.5,0.00,100,9.4
2022-07-29T20:00,18.2,94,17.2,20.2,0.20,100,2.9
2022-07-29T21:00,17.6,95,16.8,19.8,0.00,79,2.9
2022-07-29T22:00,18.3,91,16.8,20.4,0.00,100,2.5
2022-07-29T23:00,18.6,89,16.8,21.0,0.00,100,0.4
2022-07-30T00:00,17.6,92,16.3,19.5,0.00,100,1.4
2022-07-30T01:00,17.6,93,16.5,19.5,0.00,100,2.2
2022-07-30T02:00,17.9,91,16.4,19.6,0.00,100,4.3
2022-07-30T03:00,16.7,97,16.2,18.4,0.00,100,3.2
2022-07-30T04:00,16.7,96,16.1,18.4,0.00,86,4.0
2022-07-30T05:00,16.8,96,16.2,18.7,0.00,100,3.6
2022-07-30T06:00,16.2,98,15.9,17.8,0.00,90,3.2
2022-07-30T07:00,16.4,98,16.1,18.2,0.00,100,1.8
2022-07-30T08:00,17.6,94,16.6,19.7,0.00,85,2.9
2022-07-30T09:00,20.2,82,17.0,22.4,0.00,82,4.3
2022-07-30T10:00,21.8,77,17.6,24.3,0.00,62,2.5
2022-07-30T11:00,25.3,57,16.2,28.4,0.00,20,1.4
2022-07-30T12:00,28.5,41,14.0,31.1,0.00,5,3.2
2022-07-30T13:00,28.8,41,14.3,31.1,0.00,37,4.0
2022-07-30T14:00,26.4,49,14.8,27.4,0.00,100,4.3
2022-07-30T15:00,24.4,57,15.3,25.5,0.00,100,3.6
2022-07-30T16:00,24.6,53,14.4,25.1,0.00,100,6.5
2022-07-30T17:00,23.1,60,14.9,24.7,0.00,100,5.8
2022-07-30T18:00,20.7,73,15.7,22.3,0.00,100,3.2
2022-07-30T19:00,18.6,89,16.8,20.6,0.00,100,4.0
2022-07-30T20:00,18.1,91,16.6,20.1,0.00,14,3.2
2022-07-30T21:00,17.5,95,16.7,19.3,0.00,100,3.2
2022-07-30T22:00,16.8,98,16.5,18.8,0.00,10,2.9
2022-07-30T23:00,16.3,99,16.2,17.9,0.00,6,4.0
2022-07-31T00:00,16.3,99,16.2,18.3,0.00,31,1.8
2022-07-31T01:00,16.2,99,16.1,18.1,0.00,29,1.4
2022-07-31T02:00,16.1,100,16.1,17.8,0.00,49,2.5
2022-07-31T03:00,16.0,99,15.9,17.5,0.00,51,11.9
2022-07-31T04:00,16.1,99,16.0,17.6,0.00,100,14.4
2022-07-31T05:00,16.0,99,15.9,17.5,0.00,81,8.6
2022-07-31T06:00,16.0,99,15.9,17.5,0.00,81,6.5
2022-07-31T07:00,15.9,99,15.8,17.3,0.00,98,6.1
2022-07-31T08:00,17.3,96,16.7,19.2,0.00,91,12.6
2022-07-31T09:00,19.1,90,17.4,21.3,0.00,52,9.0
2022-07-31T10:00,21.0,79,17.2,23.0,0.00,100,6.8
2022-07-31T11:00,21.7,73,16.7,23.3,0.00,100,6.8
2022-07-31T12:00,20.8,79,17.0,22.5,0.00,100,5.4
2022-07-31T13:00,21.9,72,16.6,23.7,0.00,100,2.5
2022-07-31T14:00,27.7,44,14.4,30.8,0.00,89,2.5
2022-07-31T15:00,28.6,40,13.7,31.6,0.00,61,4.3
2022-07-31T16:00,27.5,42,13.5,28.9,0.00,55,5.0
2022-07-31T17:00,23.7,58,15.0,24.9,0.00,100,6.1
2022-07-31T18:00,21.1,72,15.9,22.7,0.00,100,5.8
2022-07-31T19:00,19.6,79,15.9,21.1,0.00,78,4.3
2022-07-31T20:00,18.1,85,15.5,19.5,0.00,85,4.0
2022-07-31T21:00,17.3,88,15.3,18.9,0.00,22,2.9
2022-07-31T22:00,16.9,90,15.3,18.5,0.00,11,0.4
2022-07-31T23:00,16.6,91,15.1,18.2,0.00,18,0.4
2022-08-01T00:00,16.3,93,15.2,17.8,0.00,5,1.8
2022-08-01T01:00,16.0,94,15.0,17.3,0.00,31,2.9
2022-08-01T02:00,15.7,96,15.1,17.1,0.00,45,2.5
2022-08-01T03:00,15.9,95,15.1,17.3,0.00,59,2.9
2022-08-01T04:00,15.8,96,15.2,17.1,0.00,58,2.9
2022-08-01T05:00,15.7,97,15.2,17.0,0.00,53,4.0
2022-08-01T06:00,15.5,97,15.0,16.8,0.00,28,3.6
2022-08-01T07:00,15.5,97,15.0,16.9,0.00,38,2.5
2022-08-01T08:00,17.7,86,15.3,19.2,0.00,13,4.0
2022-08-01T09:00,20.9,70,15.2,22.0,0.00,7,6.5
2022-08-01T10:00,23.7,58,15.0,24.5,0.00,5,6.1
2022-08-01T11:00,26.1,48,14.2,27.9,0.00,6,4.3
2022-08-01T12:00,28.1,41,13.6,30.6,0.00,11,5.4
2022-08-01T13:00,26.9,44,13.6,27.9,0.00,100,5.4
2022-08-01T14:00,24.4,57,15.3,25.7,0.00,100,2.9
2022-08-01T15:00,23.2,65,16.3,24.9,0.00,100,4.0
2022-08-01T16:00,25.1,54,15.2,25.9,0.00,100,5.4
2022-08-01T17:00,24.3,61,16.3,26.3,0.00,21,5.0
2022-08-01T18:00,22.6,71,17.1,24.9,0.00,85,6.1
2022-08-01T19:00,19.7,84,16.9,21.9,0.00,14,3.2
2022-08-01T20:00,17.6,95,16.8,19.7,0.00,100,2.5
2022-08-01T21:00,17.2,98,16.9,19.3,0.00,100,1.8
2022-08-01T22:00,17.1,98,16.8,19.0,0.00,100,2.9
2022-08-01T23:00,16.9,99,16.8,18.7,0.00,100,4.3
2022-08-02T00:00,16.7,99,16.6,18.5,0.00,100,10.4
2022-08-02T01:00,16.3,99,16.2,18.0,0.00,100,8.6
2022-08-02T02:00,16.1,100,16.1,17.6,0.00,89,19.8
2022-08-02T03:00,16.4,100,16.4,18.0,0.00,100,31.3
2022-08-02T04:00,16.7,98,16.4,18.0,0.00,100,31.7
2022-08-02T05:00,16.7,98,16.4,18.1,0.00,100,29.2
2022-08-02T06:00,16.5,99,16.4,17.9,0.00,100,29.5
2022-08-02T07:00,16.6,99,16.4,18.0,0.00,100,28.1
2022-08-02T08:00,17.1,98,16.8,18.6,0.00,100,25.6
2022-08-02T09:00,17.7,96,17.1,19.3,0.00,100,20.2
2022-08-02T10:00,18.4,91,16.9,19.8,0.00,100,16.6
2022-08-02T11:00,19.4,85,16.8,20.8,0.00,100,15.5
2022-08-02T12:00,22.2,67,15.8,23.2,0.00,100,14.4
2022-08-02T13:00,23.7,58,15.0,24.9,0.00,100,14.8
2022-08-02T14:00,22.6,61,14.7,23.1,0.00,100,14.4
2022-08-02T15:00,22.4,60,14.3,23.3,0.00,100,9.0
2022-08-02T16:00,21.9,62,14.3,23.2,0.00,100,4.7
2022-08-02T17:00,20.5,69,14.6,21.1,0.00,100,8.3
2022-08-02T18:00,19.5,78,15.6,20.1,0.00,100,22.0
2022-08-02T19:00,18.7,85,16.1,19.4,0.00,100,28.8
2022-08-02T20:00,17.9,90,16.2,18.9,0.00,100,30.6
2022-08-02T21:00,17.3,93,16.2,18.9,0.00,100,23.0
2022-08-02T22:00,16.9,95,16.1,18.8,0.00,100,4.3
2022-08-02T23:00,16.3,98,16.0,18.1,0.00,93,1.4
2022-08-03T00:00,16.0,99,15.9,17.6,0.00,81,2.2
2022-08-03T01:00,15.8,99,15.7,17.3,0.00,36,6.1
2022-08-03T02:00,15.8,99,15.7,17.4,0.00,64,6.1
2022-08-03T03:00,15.6,99,15.5,17.1,0.00,78,2.9
2022-08-03T04:00,15.5,99,15.4,17.0,0.00,23,2.5
2022-08-03T05:00,15.4,99,15.3,16.9,0.00,17,1.8
2022-08-03T06:00,15.3,98,15.0,16.8,0.00,9,1.1
2022-08-03T07:00,15.1,98,14.8,16.5,0.00,6,1.1
2022-08-03T08:00,17.0,92,15.7,18.7,0.00,7,4.0
2022-08-03T09:00,20.2,78,16.3,22.0,0.00,0,6.1
2022-08-03T10:00,23.6,61,15.7,25.0,0.00,0,6.8
2022-08-03T11:00,26.4,49,14.8,28.6,0.00,0,7.6
2022-08-03T12:00,28.0,41,13.5,30.4,0.00,1,7.2
2022-08-03T13:00,28.2,39,12.9,29.3,0.00,87,9.4
2022-08-03T14:00,25.4,48,13.6,25.1,0.00,100,17.3
2022-08-03T15:00,21.5,72,16.3,22.8,0.00,100,19.4
2022-08-03T16:00,21.5,72,16.3,22.6,0.00,100,18.0
2022-08-03T17:00,21.8,69,15.9,22.5,0.00,100,22.3
2022-08-03T18:00,22.7,63,15.3,23.1,0.00,33,23.0
2022-08-03T19:00,20.9,70,15.2,21.4,0.00,100,22.7
2022-08-03T20:00,20.3,74,15.5,21.3,0.00,100,20.9
2022-08-03T21:00,19.7,80,16.2,21.2,0.00,100,14.8
2022-08-03T22:00,19.5,81,16.2,21.1,0.00,100,14.0
2022-08-03T23:00,19.3,82,16.2,20.9,0.00,100,11.9
2022-08-04T00:00,19.4,80,15.9,20.9,0.00,100,13.3
2022-08-04T01:00,19.4,78,15.5,20.6,0.00,100,17.6
2022-08-04T02:00,18.1,82,15.0,19.2,0.00,37,3.2
2022-08-04T03:00,18.5,80,15.0,19.9,0.00,100,1.1
2022-08-04T04:00,17.8,83,14.9,19.0,0.00,96,1.4
2022-08-04T05:00,17.3,86,14.9,18.5,0.00,0,2.2
2022-08-04T06:00,18.1,82,15.0,19.4,0.00,78,2.2
2022-08-04T07:00,18.6,80,15.1,20.1,0.00,100,1.8
2022-08-04T08:00,19.3,78,15.4,20.8,0.00,100,3.2
2022-08-04T09:00,21.0,69,15.1,22.3,0.00,100,9.0
2022-08-04T10:00,21.4,69,15.5,22.5,0.00,100,12.6
2022-08-04T11:00,21.6,70,15.9,22.9,0.00,100,15.1
2022-08-04T12:00,25.5,52,14.9,27.7,0.00,15,13.0
2022-08-04T13:00,27.9,39,12.7,28.9,0.00,32,13.0
2022-08-04T14:00,26.7,42,12.7,26.0,0.00,100,13.0
2022-08-04T15:00,26.3,43,12.7,26.0,0.00,100,15.8
2022-08-04T16:00,25.3,46,12.9,24.5,0.00,100,16.9
2022-08-04T17:00,26.0,44,12.8,25.3,0.00,20,18.7
2022-08-04T18:00,24.3,52,13.8,24.0,0.00,0,15.5
2022-08-04T19:00,21.4,65,14.6,21.7,0.00,5,26.3
2022-08-04T20:00,19.5,76,15.2,20.2,0.00,0,29.5
2022-08-04T21:00,18.5,82,15.4,19.5,0.00,0,29.5
2022-08-04T22:00,17.7,86,15.3,18.7,0.00,0,27.4
2022-08-04T23:00,17.5,86,15.1,18.5,0.00,0,21.6
2022-08-05T00:00,17.5,83,14.6,18.4,0.00,5,12.6
2022-08-05T01:00,17.5,79,13.8,18.2,0.00,30,4.3
2022-08-05T02:00,19.5,66,13.0,19.9,0.00,100,11.9
2022-08-05T03:00,19.6,64,12.6,19.8,0.00,100,18.4
2022-08-05T04:00,19.6,64,12.6,19.9,0.00,100,9.0
2022-08-05T05:00,19.7,64,12.7,20.2,0.00,100,2.2
2022-08-05T06:00,19.6,65,12.9,20.3,0.00,100,1.1
2022-08-05T07:00,19.3,68,13.3,20.1,0.00,100,1.8
2022-08-05T08:00,20.4,65,13.6,21.3,0.00,78,1.8
2022-08-05T09:00,21.7,64,14.6,22.8,0.00,100,6.5
2022-08-05T10:00,24.9,54,15.0,25.9,0.00,88,10.1
2022-08-05T11:00,28.1,41,13.6,29.8,0.00,47,10.1
2022-08-05T12:00,29.4,36,12.8,31.2,0.00,16,8.6
2022-08-05T13:00,27.1,41,12.7,26.1,0.00,100,8.3
2022-08-05T14:00,25.2,48,13.4,24.9,0.00,100,18.7
2022-08-05T15:00,26.4,44,13.2,25.9,0.00,100,15.5
2022-08-05T16:00,25.3,49,13.8,25.2,0.00,100,9.7
2022-08-05T17:00,24.2,53,14.0,24.2,0.00,100,18.0
2022-08-05T18:00,23.2,58,14.5,23.4,0.00,100,19.1
2022-08-05T19:00,22.0,65,15.1,22.5,0.00,100,23.8
2022-08-05T20:00,21.2,71,15.7,22.2,0.00,100,22.7
2022-08-05T21:00,20.0,77,15.9,21.3,0.00,100,23.8
2022-08-05T22:00,20.2,76,15.8,21.6,0.00,100,22.3
2022-08-05T23:00,20.3,75,15.7,21.7,0.00,100,19.8
2022-08-06T00:00,19.9,77,15.8,21.3,0.00,100,16.2
2022-08-06T01:00,19.3,77,15.2,20.6,0.00,100,4.7
2022-08-06T02:00,19.7,71,14.3,20.7,0.00,100,2.2
2022-08-06T03:00,19.4,69,13.6,20.2,0.00,100,2.5
2022-08-06T04:00,19.3,68,13.3,19.9,0.00,100,1.8
2022-08-06T05:00,19.2,68,13.2,20.1,0.00,100,2.5
2022-08-06T06:00,18.9,70,13.3,19.9,0.00,100,1.4
2022-08-06T07:00,17.2,79,13.5,18.3,0.00,7,1.8
2022-08-06T08:00,20.0,70,14.4,21.1,0.00,11,7.9
2022-08-06T09:00,24.2,56,14.9,24.7,0.00,27,17.3
2022-08-06T10:00,26.5,44,13.3,26.1,0.00,83,14.8
2022-08-06T11:00,27.6,40,12.8,27.9,0.00,44,12.2
2022-08-06T12:00,26.0,44,12.8,25.2,0.00,100,13.3
2022-08-06T13:00,25.9,46,13.4,25.4,0.00,100,14.8
2022-08-06T14:00,26.1,45,13.3,25.1,0.00,100,16.9
2022-08-06T15:00,25.6,47,13.5,25.0,0.00,100,16.2
2022-08-06T16:00,26.4,44,13.2,25.7,0.00,36,13.0
2022-08-06T17:00,25.5,46,13.0,24.7,0.00,90,17.6
2022-08-06T18:00,24.3,50,13.2,23.9,0.00,100,20.5
2022-08-06T19:00,21.6,61,13.8,21.6,0.00,100,23.8
2022-08-06T20:00,19.5,71,14.1,20.1,0.00,100,25.6
2022-08-06T21:00,18.7,76,14.4,19.6,0.00,8,20.9
2022-08-06T22:00,17.6,81,14.3,18.4,0.00,6,20.9
2022-08-06T23:00,17.4,80,13.9,18.1,0.00,6,8.3
2022-08-07T00:00,17.5,77,13.4,18.1,0.00,12,4.0
2022-08-07T01:00,17.7,72,12.6,18.0,0.00,6,7.2
2022-08-07T02:00,17.8,67,11.6,17.7,0.00,14,7.6
2022-08-07T03:00,17.5,65,10.9,17.1,0.00,81,10.1
2022-08-07T04:00,17.2,65,10.6,16.7,0.00,7,5.0
2022-08-07T05:00,17.0,66,10.6,16.5,0.00,82,4.3
2022-08-07T06:00,16.5,69,10.8,16.2,0.00,57,2.9
2022-08-07T07:00,15.9,72,10.9,16.1,0.00,100,1.8
2022-08-07T08:00,18.7,63,11.5,18.7,0.00,100,5.0
2022-08-07T09:00,23.4,49,12.1,23.5,0.00,93,8.6
2022-08-07T10:00,27.3,38,11.8,27.3,0.00,18,13.3
2022-08-07T11:00,28.7,35,11.7,29.0,0.00,36,10.4
2022-08-07T12:00,28.2,37,12.1,27.6,0.00,100,11.9
2022-08-07T13:00,24.9,49,13.5,24.1,0.00,100,16.6
2022-08-07T14:00,25.4,47,13.3,24.3,0.00,90,15.1
2022-08-07T15:00,28.2,39,12.9,29.1,0.00,8,14.0
2022-08-07T16:00,27.1,42,13.1,26.9,0.00,17,15.1
2022-08-07T17:00,26.1,44,12.9,25.0,0.00,100,20.2
2022-08-07T18:00,24.3,52,13.8,23.9,0.00,100,23.4
2022-08-07T19:00,21.5,65,14.7,21.7,0.00,87,27.4
2022-08-07T20:00,20.2,72,15.0,20.8,0.00,5,30.2
2022-08-07T21:00,19.8,73,14.8,20.5,0.00,0,32.0
2022-08-07T22:00,18.4,78,14.5,19.2,0.00,45,28.8
2022-08-07T23:00,18.7,76,14.4,19.5,0.00,43,25.9
2022-08-08T00:00,18.7,75,14.2,19.6,0.00,11,4.0
2022-08-08T01:00,19.3,71,13.9,20.0,0.00,100,3.6
2022-08-08T02:00,19.9,67,13.6,20.4,0.00,100,8.6
2022-08-08T03:00,17.9,74,13.2,18.3,0.00,74,4.7
2022-08-08T04:00,17.1,79,13.4,17.9,0.00,100,1.1
2022-08-08T05:00,16.4,82,13.3,17.1,0.00,34,2.5
2022-08-08T06:00,16.1,84,13.4,16.9,0.00,18,2.9
2022-08-08T07:00,16.1,84,13.4,17.0,0.00,60,1.4
2022-08-08T08:00,19.3,71,13.9,20.4,0.00,62,2.5
2022-08-08T09:00,24.1,53,13.9,25.0,0.00,84,7.2
2022-08-08T10:00,27.0,42,13.0,27.1,0.00,83,13.0
2022-08-08T11:00,28.3,37,12.2,28.7,0.00,87,8.6
2022-08-08T12:00,26.9,38,11.4,25.4,0.00,100,9.7
2022-08-08T13:00,25.5,43,12.0,24.5,0.00,100,14.8
2022-08-08T14:00,25.3,44,12.2,24.3,0.00,100,11.2
2022-08-08T15:00,26.7,39,11.6,25.8,0.00,24,11.9
2022-08-08T16:00,26.0,39,11.0,24.4,0.00,20,13.7
2022-08-08T17:00,25.8,38,10.4,24.1,0.00,16,15.1
2022-08-08T18:00,24.4,43,11.0,23.2,0.00,20,19.4
2022-08-08T19:00,21.2,55,11.8,20.6,0.00,30,24.5
2022-08-08T20:00,18.1,71,12.8,18.3,0.00,5,21.2
2022-08-08T21:00,17.3,76,13.0,17.6,0.00,6,18.7
2022-08-08T22:00,17.2,75,12.7,17.4,0.00,10,23.0
2022-08-08T23:00,17.2,73,12.3,17.3,0.00,19,21.2
2022-08-09T00:00,17.1,71,11.8,17.2,0.00,15,3.6
2022-08-09T01:00,18.3,64,11.4,18.2,0.00,100,13.3
2022-08-09T02:00,19.3,58,10.8,19.0,0.00,100,12.2
2022-08-09T03:00,19.6,55,10.3,19.2,0.00,100,10.8
2022-08-09T04:00,18.8,57,10.1,18.4,0.00,72,2.9
2022-08-09T05:00,17.8,61,10.2,17.5,0.00,86,1.1
2022-08-09T06:00,16.5,68,10.6,16.4,0.00,100,2.2
2022-08-09T07:00,15.9,71,10.7,15.7,0.00,100,2.9
2022-08-09T08:00,19.4,59,11.2,19.4,0.00,96,3.2
2022-08-09T09:00,21.6,55,12.2,22.2,0.00,100,1.8
2022-08-09T10:00,25.9,45,13.1,26.3,0.00,76,8.3
2022-08-09T11:00,28.7,34,11.3,29.5,0.00,6,9.7
2022-08-09T12:00,29.4,32,11.0,30.1,0.00,36,7.9
2022-08-09T13:00,26.6,40,11.9,25.1,0.00,100,12.2
2022-08-09T14:00,26.5,39,11.4,25.3,0.00,100,11.5
2022-08-09T15:00,26.9,39,11.8,26.3,0.00,100,12.2
2022-08-09T16:00,26.3,41,12.0,25.1,0.00,100,16.9
2022-08-09T17:00,26.3,40,11.6,25.0,0.00,84,15.8
2022-08-09T18:00,25.0,44,11.9,24.0,0.00,10,17.6
2022-08-09T19:00,21.5,56,12.4,21.0,0.00,5,24.8
2022-08-09T20:00,18.7,72,13.6,19.1,0.00,0,19.4
2022-08-09T21:00,18.0,76,13.7,18.6,0.00,12,19.1
2022-08-09T22:00,18.7,72,13.6,19.3,0.00,100,14.8
2022-08-09T23:00,20.0,65,13.2,20.6,0.00,100,4.0
2022-08-10T00:00,20.2,63,12.9,20.6,0.00,100,3.6
2022-08-10T01:00,20.4,61,12.6,20.8,0.00,100,2.9
2022-08-10T02:00,19.6,65,12.9,20.1,0.00,100,3.6
2022-08-10T03:00,20.2,57,11.4,20.2,0.00,100,3.2
2022-08-10T04:00,19.9,58,11.4,19.8,0.00,100,4.0
2022-08-10T05:00,19.6,58,11.1,19.7,0.00,100,2.5
2022-08-10T06:00,19.3,59,11.1,19.4,0.00,100,2.2
2022-08-10T07:00,19.1,60,11.2,19.3,0.00,100,1.1
2022-08-10T08:00,20.1,57,11.3,20.3,0.00,100,3.2
