latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.59753954,32.656742,1137.0,10800,Europe/Moscow,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm)
2020-06-13T12:00,24.7,69,18.7,0.20,0.20
2020-06-13T13:00,21.8,86,19.4,3.90,3.90
2020-06-13T14:00,23.8,79,20.0,0.00,0.00
2020-06-13T15:00,23.7,80,19.9,0.00,0.00
2020-06-13T16:00,20.9,91,19.4,2.10,2.10
2020-06-13T17:00,21.8,90,20.0,0.10,0.10
2020-06-13T18:00,21.4,90,19.7,0.00,0.00
2020-06-13T19:00,19.5,95,18.6,0.00,0.00
2020-06-13T20:00,18.9,95,18.0,0.00,0.00
2020-06-13T21:00,19.0,94,18.0,0.00,0.00
2020-06-13T22:00,19.0,93,17.8,0.00,0.00
2020-06-13T23:00,18.5,95,17.6,0.00,0.00
2020-06-14T00:00,18.4,95,17.6,0.00,0.00
2020-06-14T01:00,18.0,96,17.4,0.00,0.00
2020-06-14T02:00,18.0,96,17.3,0.00,0.00
2020-06-14T03:00,18.1,95,17.3,0.00,0.00
2020-06-14T04:00,18.2,94,17.2,0.00,0.00
2020-06-14T05:00,17.9,94,16.8,0.00,0.00
2020-06-14T06:00,17.2,94,16.3,0.00,0.00
2020-06-14T07:00,16.9,95,16.1,0.00,0.00
2020-06-14T08:00,19.4,90,17.7,0.00,0.00
2020-06-14T09:00,21.3,84,18.5,0.00,0.00
2020-06-14T10:00,23.1,74,18.3,0.20,0.20
2020-06-14T11:00,20.2,91,18.7,4.90,4.90
2020-06-14T12:00,21.3,90,19.6,0.10,0.10
2020-06-14T13:00,22.9,85,20.2,0.20,0.20
2020-06-14T14:00,23.9,83,20.9,0.20,0.20
2020-06-14T15:00,23.8,72,18.5,0.20,0.20
2020-06-14T16:00,23.7,68,17.4,0.00,0.00
2020-06-14T17:00,23.4,69,17.5,0.00,0.00
2020-06-14T18:00,22.4,77,18.2,0.00,0.00
2020-06-14T19:00,20.9,84,18.1,0.00,0.00
2020-06-14T20:00,20.0,87,17.8,0.00,0.00
2020-06-14T21:00,19.3,90,17.6,0.00,0.00
2020-06-14T22:00,19.3,89,17.5,0.00,0.00
2020-06-14T23:00,19.0,91,17.5,0.00,0.00
2020-06-15T00:00,18.3,94,17.3,0.00,0.00
2020-06-15T01:00,18.3,94,17.4,0.00,0.00
2020-06-15T02:00,18.5,91,17.0,0.00,0.00
2020-06-15T03:00,17.9,93,16.8,0.00,0.00
2020-06-15T04:00,17.9,93,16.8,0.00,0.00
2020-06-15T05:00,17.6,94,16.5,0.00,0.00
2020-06-15T06:00,16.9,96,16.2,0.00,0.00
2020-06-15T07:00,16.6,99,16.5,0.00,0.00
2020-06-15T08:00,18.2,95,17.3,0.00,0.00
2020-06-15T09:00,20.6,86,18.2,0.00,0.00
2020-06-15T10:00,22.3,79,18.4,0.00,0.00
2020-06-15T11:00,23.3,76,18.9,0.10,0.10
2020-06-15T12:00,24.3,73,19.1,0.20,0.20
2020-06-15T13:00,24.7,69,18.7,0.10,0.10
2020-06-15T14:00,24.0,72,18.8,0.20,0.20
2020-06-15T15:00,22.3,83,19.2,0.20,0.20
2020-06-15T16:00,22.5,72,17.2,0.00,0.00
2020-06-15T17:00,23.0,69,17.1,0.00,0.00
2020-06-15T18:00,21.9,78,18.0,0.00,0.00
2020-06-15T19:00,20.1,86,17.7,0.00,0.00
2020-06-15T20:00,19.6,88,17.5,0.00,0.00
2020-06-15T21:00,19.2,88,17.2,0.00,0.00
2020-06-15T22:00,19.2,87,17.1,0.00,0.00
2020-06-15T23:00,18.4,91,16.9,0.00,0.00
2020-06-16T00:00,18.7,88,16.6,0.00,0.00
2020-06-16T01:00,18.8,87,16.5,0.00,0.00
2020-06-16T02:00,18.8,86,16.4,0.00,0.00
2020-06-16T03:00,17.9,92,16.6,0.00,0.00
2020-06-16T04:00,18.6,86,16.2,0.00,0.00
2020-06-16T05:00,18.0,92,16.7,0.00,0.00
2020-06-16T06:00,17.8,92,16.5,0.00,0.00
2020-06-16T07:00,17.8,93,16.7,0.00,0.00
2020-06-16T08:00,18.8,90,17.1,0.00,0.00
2020-06-16T09:00,21.1,83,18.0,0.00,0.00
2020-06-16T10:00,22.7,75,18.1,0.00,0.00
2020-06-16T11:00,24.0,70,18.1,0.10,0.10
2020-06-16T12:00,24.5,70,18.6,0.00,0.00
2020-06-16T13:00,24.5,68,18.3,0.00,0.00
2020-06-16T14:00,24.0,75,19.4,0.10,0.10
2020-06-16T15:00,24.3,63,16.7,0.70,0.70
2020-06-16T16:00,24.3,64,17.0,0.00,0.00
2020-06-16T17:00,23.5,68,17.2,0.00,0.00
2020-06-16T18:00,22.5,75,17.8,0.00,0.00
2020-06-16T19:00,20.8,80,17.2,0.00,0.00
2020-06-16T20:00,19.8,82,16.7,0.00,0.00
2020-06-16T21:00,19.6,82,16.5,0.00,0.00
2020-06-16T22:00,19.4,82,16.3,0.00,0.00
2020-06-16T23:00,18.8,87,16.5,0.00,0.00
2020-06-17T00:00,18.1,90,16.3,0.00,0.00
2020-06-17T01:00,18.6,86,16.2,0.00,0.00
2020-06-17T02:00,18.1,88,16.1,0.00,0.00
2020-06-17T03:00,18.7,84,16.0,0.00,0.00
2020-06-17T04:00,19.0,84,16.3,0.00,0.00
2020-06-17T05:00,19.2,83,16.2,0.00,0.00
2020-06-17T06:00,18.8,84,16.0,0.00,0.00
2020-06-17T07:00,18.8,83,15.9,0.00,0.00
2020-06-17T08:00,20.7,76,16.4,0.00,0.00
2020-06-17T09:00,22.9,70,17.0,0.00,0.00
2020-06-17T10:00,24.3,57,15.3,0.00,0.00
2020-06-17T11:00,25.0,54,15.0,0.00,0.00
2020-06-17T12:00,25.3,53,15.1,0.30,0.30
2020-06-17T13:00,25.3,54,15.4,0.40,0.40
2020-06-17T14:00,25.0,56,15.5,0.10,0.10
2020-06-17T15:00,24.8,56,15.4,0.00,0.00
2020-06-17T16:00,24.3,57,15.4,0.00,0.00
2020-06-17T17:00,23.5,61,15.5,0.00,0.00
2020-06-17T18:00,22.1,70,16.4,0.00,0.00
2020-06-17T19:00,20.2,77,16.1,0.00,0.00
2020-06-17T20:00,19.3,81,16.1,0.00,0.00
2020-06-17T21:00,18.9,84,16.1,0.00,0.00
2020-06-17T22:00,18.8,85,16.2,0.00,0.00
2020-06-17T23:00,18.7,86,16.2,0.00,0.00
2020-06-18T00:00,18.8,84,16.0,0.00,0.00
2020-06-18T01:00,18.6,84,15.9,0.00,0.00
2020-06-18T02:00,18.5,85,16.0,0.00,0.00
2020-06-18T03:00,17.5,88,15.5,0.00,0.00
2020-06-18T04:00,18.4,84,15.6,0.00,0.00
2020-06-18T05:00,18.1,86,15.7,0.00,0.00
2020-06-18T06:00,17.3,93,16.2,0.00,0.00
2020-06-18T07:00,17.4,92,16.1,0.00,0.00
2020-06-18T08:00,19.4,87,17.1,0.00,0.00
2020-06-18T09:00,22.1,76,17.6,0.00,0.00
2020-06-18T10:00,24.2,65,17.2,0.00,0.00
2020-06-18T11:00,25.1,57,16.1,0.10,0.10
2020-06-18T12:00,25.0,58,16.2,0.10,0.10
2020-06-18T13:00,25.1,60,16.7,0.10,0.10
2020-06-18T14:00,25.0,60,16.7,0.10,0.10
2020-06-18T15:00,24.8,58,15.9,0.20,0.20
2020-06-18T16:00,24.3,62,16.5,0.00,0.00
2020-06-18T17:00,23.7,65,16.7,0.00,0.00
2020-06-18T18:00,22.3,74,17.4,0.00,0.00
2020-06-18T19:00,20.6,81,17.1,0.00,0.00
2020-06-18T20:00,19.8,84,17.0,0.00,0.00
2020-06-18T21:00,19.2,87,16.9,0.00,0.00
2020-06-18T22:00,18.5,90,16.7,0.00,0.00
2020-06-18T23:00,18.2,90,16.6,0.00,0.00
2020-06-19T00:00,17.9,92,16.5,0.00,0.00
2020-06-19T01:00,18.2,92,16.8,0.00,0.00
2020-06-19T02:00,17.9,93,16.7,0.00,0.00
2020-06-19T03:00,17.7,94,16.7,0.00,0.00
2020-06-19T04:00,18.1,93,17.0,0.00,0.00
2020-06-19T05:00,18.3,91,16.8,0.00,0.00
2020-06-19T06:00,17.7,95,16.9,0.00,0.00
2020-06-19T07:00,17.0,98,16.6,1.00,1.00
2020-06-19T08:00,18.1,96,17.5,1.00,1.00
2020-06-19T09:00,19.5,92,18.1,0.20,0.20
2020-06-19T10:00,20.9,85,18.3,0.00,0.00
2020-06-19T11:00,22.5,79,18.7,0.00,0.00
2020-06-19T12:00,23.7,74,18.7,0.00,0.00
2020-06-19T13:00,24.8,68,18.4,0.00,0.00
2020-06-19T14:00,25.2,62,17.5,0.10,0.10
2020-06-19T15:00,23.0,77,18.9,4.20,4.20
2020-06-19T16:00,23.9,67,17.4,0.10,0.10
2020-06-19T17:00,23.5,69,17.5,0.00,0.00
2020-06-19T18:00,22.4,78,18.3,0.00,0.00
2020-06-19T19:00,20.7,86,18.3,0.00,0.00
2020-06-19T20:00,19.8,90,18.2,0.00,0.00
2020-06-19T21:00,19.3,92,18.0,0.00,0.00
2020-06-19T22:00,18.7,95,17.8,0.00,0.00
2020-06-19T23:00,18.3,96,17.6,0.00,0.00
2020-06-20T00:00,17.9,96,17.3,0.00,0.00
2020-06-20T01:00,17.4,97,16.9,0.00,0.00
2020-06-20T02:00,17.1,98,16.8,0.00,0.00
2020-06-20T03:00,16.9,97,16.5,0.00,0.00
2020-06-20T04:00,18.1,94,17.0,0.00,0.00
2020-06-20T05:00,18.5,92,17.1,0.00,0.00
2020-06-20T06:00,18.3,93,17.2,0.00,0.00
2020-06-20T07:00,18.3,95,17.5,0.00,0.00
2020-06-20T08:00,18.8,93,17.7,0.00,0.00
2020-06-20T09:00,20.1,89,18.2,0.00,0.00
2020-06-20T10:00,21.5,83,18.5,0.00,0.00
2020-06-20T11:00,23.7,74,18.8,0.20,0.20
2020-06-20T12:00,21.6,80,18.1,4.10,4.10
2020-06-20T13:00,21.0,88,18.8,0.70,0.70
2020-06-20T14:00,21.8,86,19.3,0.00,0.00
2020-06-20T15:00,24.5,66,17.7,0.00,0.00
2020-06-20T16:00,24.1,67,17.6,0.00,0.00
2020-06-20T17:00,23.4,69,17.4,0.00,0.00
2020-06-20T18:00,22.7,76,18.2,0.00,0.00
2020-06-20T19:00,20.6,87,18.3,0.00,0.00
2020-06-20T20:00,19.7,90,18.1,0.00,0.00
2020-06-20T21:00,18.9,94,17.9,0.00,0.00
2020-06-20T22:00,18.6,95,17.7,0.00,0.00
2020-06-20T23:00,18.4,94,17.5,0.00,0.00
2020-06-21T00:00,18.3,94,17.3,0.00,0.00
2020-06-21T01:00,18.5,93,17.4,0.00,0.00
2020-06-21T02:00,18.2,95,17.4,0.00,0.00
2020-06-21T03:00,17.3,95,16.6,0.00,0.00
2020-06-21T04:00,17.5,95,16.8,0.00,0.00
2020-06-21T05:00,17.7,95,16.8,0.00,0.00
2020-06-21T06:00,17.4,95,16.6,0.00,0.00
2020-06-21T07:00,17.2,96,16.5,0.00,0.00
2020-06-21T08:00,19.2,90,17.5,0.00,0.00
2020-06-21T09:00,21.2,82,18.1,0.00,0.00
2020-06-21T10:00,23.2,74,18.2,0.00,0.00
2020-06-21T11:00,24.4,70,18.6,0.10,0.10
2020-06-21T12:00,25.4,64,18.0,0.10,0.10
2020-06-21T13:00,22.2,83,19.2,2.70,2.70
2020-06-21T14:00,23.4,80,19.7,0.10,0.10
2020-06-21T15:00,23.0,78,19.0,0.10,0.10
2020-06-21T16:00,23.6,73,18.5,0.20,0.20
2020-06-21T17:00,23.7,69,17.6,0.00,0.00
2020-06-21T18:00,22.6,77,18.4,0.00,0.00
2020-06-21T19:00,21.0,85,18.5,0.00,0.00
2020-06-21T20:00,20.1,89,18.3,0.00,0.00
2020-06-21T21:00,19.4,92,18.0,0.00,0.00
2020-06-21T22:00,18.8,93,17.7,0.00,0.00
2020-06-21T23:00,18.5,94,17.4,0.00,0.00
2020-06-22T00:00,18.1,94,17.1,0.00,0.00
2020-06-22T01:00,18.2,92,16.9,0.00,0.00
2020-06-22T02:00,18.1,92,16.9,0.00,0.00
2020-06-22T03:00,17.8,94,16.9,0.00,0.00
2020-06-22T04:00,17.9,94,16.9,0.00,0.00
2020-06-22T05:00,17.6,95,16.8,0.00,0.00
2020-06-22T06:00,17.5,96,16.9,0.00,0.00
2020-06-22T07:00,17.2,98,16.9,0.00,0.00
2020-06-22T08:00,18.7,94,17.6,0.00,0.00
2020-06-22T09:00,20.9,86,18.4,0.00,0.00
2020-06-22T10:00,22.7,76,18.2,0.00,0.00
2020-06-22T11:00,24.2,67,17.6,0.00,0.00
2020-06-22T12:00,25.3,64,17.9,0.00,0.00
2020-06-22T13:00,25.7,65,18.7,0.10,0.10
2020-06-22T14:00,26.0,62,18.1,0.10,0.10
2020-06-22T15:00,25.6,59,17.0,1.80,1.80
2020-06-22T16:00,25.7,59,17.1,0.10,0.10
2020-06-22T17:00,23.0,76,18.4,0.60,0.60
2020-06-22T18:00,22.2,83,19.2,0.00,0.00
2020-06-22T19:00,21.1,92,19.7,0.00,0.00
2020-06-22T20:00,20.5,95,19.6,0.00,0.00
2020-06-22T21:00,19.9,95,19.0,0.00,0.00
2020-06-22T22:00,19.6,95,18.7,0.00,0.00
2020-06-22T23:00,19.0,95,18.2,0.00,0.00
2020-06-23T00:00,18.2,97,17.8,0.00,0.00
2020-06-23T01:00,17.6,98,17.3,0.00,0.00
2020-06-23T02:00,16.9,99,16.8,0.00,0.00
2020-06-23T03:00,18.0,98,17.6,0.00,0.00
2020-06-23T04:00,17.4,98,17.1,0.00,0.00
2020-06-23T05:00,17.2,98,16.9,0.00,0.00
2020-06-23T06:00,17.0,97,16.5,0.00,0.00
2020-06-23T07:00,17.7,95,16.8,0.00,0.00
2020-06-23T08:00,18.9,93,17.8,0.00,0.00
2020-06-23T09:00,20.7,87,18.5,0.00,0.00
2020-06-23T10:00,22.3,79,18.5,0.00,0.00
2020-06-23T11:00,24.0,71,18.5,0.00,0.00
2020-06-23T12:00,25.3,66,18.5,0.00,0.00
2020-06-23T13:00,26.2,61,18.0,0.10,0.10
2020-06-23T14:00,25.1,66,18.3,0.30,0.30
2020-06-23T15:00,25.3,61,17.2,0.00,0.00
2020-06-23T16:00,24.9,65,17.8,0.00,0.00
2020-06-23T17:00,24.5,67,17.9,0.00,0.00
2020-06-23T18:00,23.3,75,18.7,0.00,0.00
2020-06-23T19:00,21.2,85,18.6,0.00,0.00
2020-06-23T20:00,20.5,89,18.6,0.00,0.00
2020-06-23T21:00,20.1,90,18.4,0.00,0.00
2020-06-23T22:00,19.6,91,18.1,0.00,0.00
2020-06-23T23:00,19.2,93,18.0,0.00,0.00
2020-06-24T00:00,18.6,95,17.9,0.00,0.00
2020-06-24T01:00,19.2,92,17.9,0.00,0.00
2020-06-24T02:00,18.5,95,17.7,0.00,0.00
2020-06-24T03:00,18.9,92,17.6,0.00,0.00
2020-06-24T04:00,19.0,92,17.6,0.00,0.00
2020-06-24T05:00,19.0,92,17.7,0.00,0.00
2020-06-24T06:00,18.9,93,17.7,0.00,0.00
2020-06-24T07:00,18.5,95,17.7,0.00,0.00
2020-06-24T08:00,20.2,91,18.7,0.00,0.00
2020-06-24T09:00,22.3,85,19.6,0.00,0.00
2020-06-24T10:00,23.9,77,19.5,0.10,0.10
2020-06-24T11:00,24.4,75,19.8,0.20,0.20
2020-06-24T12:00,21.7,84,18.9,7.70,7.70
2020-06-24T13:00,22.0,86,19.5,0.10,0.10
2020-06-24T14:00,24.8,76,20.4,0.20,0.20
2020-06-24T15:00,21.5,88,19.5,3.80,3.80
2020-06-24T16:00,24.1,76,19.5,0.00,0.00
2020-06-24T17:00,24.3,67,17.8,0.00,0.00
2020-06-24T18:00,22.9,77,18.8,0.00,0.00
2020-06-24T19:00,21.3,83,18.4,0.00,0.00
2020-06-24T20:00,20.4,86,18.0,0.00,0.00
2020-06-24T21:00,19.7,89,17.7,0.00,0.00
2020-06-24T22:00,18.8,92,17.5,0.00,0.00
2020-06-24T23:00,18.5,93,17.4,0.00,0.00
2020-06-25T00:00,18.2,93,17.1,0.00,0.00
2020-06-25T01:00,17.7,94,16.7,0.00,0.00
2020-06-25T02:00,17.4,94,16.4,0.00,0.00
2020-06-25T03:00,16.2,97,15.7,0.00,0.00
2020-06-25T04:00,16.6,96,16.0,0.00,0.00
2020-06-25T05:00,16.4,97,16.0,0.00,0.00
2020-06-25T06:00,16.6,97,16.2,0.00,0.00
2020-06-25T07:00,16.4,98,16.1,0.00,0.00
2020-06-25T08:00,18.8,92,17.4,0.00,0.00
2020-06-25T09:00,20.4,87,18.3,1.40,1.40
2020-06-25T10:00,20.8,91,19.3,2.00,2.00
2020-06-25T11:00,22.5,86,20.1,0.00,0.00
2020-06-25T12:00,24.2,81,20.7,0.30,0.30
2020-06-25T13:00,21.6,84,18.8,5.50,5.50
2020-06-25T14:00,22.1,85,19.4,0.10,0.10
2020-06-25T15:00,23.8,70,17.9,0.00,0.00
2020-06-25T16:00,24.5,66,17.6,0.00,0.00
2020-06-25T17:00,23.9,70,18.0,0.00,0.00
2020-06-25T18:00,22.9,77,18.6,0.00,0.00
2020-06-25T19:00,21.2,84,18.4,0.00,0.00
2020-06-25T20:00,20.0,88,17.9,0.00,0.00
2020-06-25T21:00,19.2,90,17.5,0.00,0.00
2020-06-25T22:00,18.3,93,17.2,0.00,0.00
2020-06-25T23:00,18.1,92,16.8,0.00,0.00
2020-06-26T00:00,17.7,92,16.4,0.00,0.00
2020-06-26T01:00,17.4,92,16.1,0.00,0.00
2020-06-26T02:00,16.7,94,15.7,0.00,0.00
2020-06-26T03:00,16.7,95,15.9,0.00,0.00
2020-06-26T04:00,17.3,94,16.4,0.00,0.00
2020-06-26T05:00,17.5,92,16.2,0.00,0.00
2020-06-26T06:00,17.2,95,16.5,0.00,0.00
2020-06-26T07:00,16.4,98,16.1,0.00,0.00
2020-06-26T08:00,18.6,91,17.1,0.00,0.00
2020-06-26T09:00,21.2,81,17.8,0.00,0.00
2020-06-26T10:00,23.0,71,17.6,0.00,0.00
2020-06-26T11:00,24.1,66,17.4,0.00,0.00
2020-06-26T12:00,25.0,66,18.1,0.00,0.00
2020-06-26T13:00,25.3,65,18.3,0.00,0.00
2020-06-26T14:00,26.4,57,17.1,0.00,0.00
2020-06-26T15:00,23.2,73,18.0,1.30,1.30
2020-06-26T16:00,23.9,72,18.6,0.00,0.00
2020-06-26T17:00,23.5,68,17.3,0.00,0.00
2020-06-26T18:00,22.8,77,18.5,0.00,0.00
2020-06-26T19:00,20.9,91,19.3,0.00,0.00
2020-06-26T20:00,20.1,88,18.0,0.00,0.00
2020-06-26T21:00,19.0,89,17.2,0.00,0.00
2020-06-26T22:00,18.6,90,16.8,0.00,0.00
2020-06-26T23:00,17.8,93,16.7,0.00,0.00
2020-06-27T00:00,17.4,94,16.4,0.00,0.00
2020-06-27T01:00,17.3,92,16.0,0.00,0.00
2020-06-27T02:00,16.9,93,15.8,0.00,0.00
2020-06-27T03:00,17.1,94,16.1,0.00,0.00
2020-06-27T04:00,17.2,96,16.5,0.00,0.00
2020-06-27T05:00,16.6,98,16.4,0.00,0.00
2020-06-27T06:00,16.8,100,16.8,0.00,0.00
2020-06-27T07:00,16.7,100,16.7,0.00,0.00
2020-06-27T08:00,17.4,99,17.3,0.00,0.00
2020-06-27T09:00,19.3,90,17.7,0.00,0.00
2020-06-27T10:00,21.9,79,18.2,0.00,0.00
2020-06-27T11:00,23.4,74,18.5,0.00,0.00
2020-06-27T12:00,24.5,64,17.4,0.00,0.00
2020-06-27T13:00,24.8,60,16.6,0.20,0.20
2020-06-27T14:00,22.1,81,18.6,0.50,0.50
2020-06-27T15:00,24.2,64,17.0,0.00,0.00
2020-06-27T16:00,22.4,78,18.4,0.20,0.20
2020-06-27T17:00,23.2,75,18.5,0.00,0.00
2020-06-27T18:00,22.4,80,18.7,0.00,0.00
2020-06-27T19:00,21.1,88,19.1,0.00,0.00
2020-06-27T20:00,20.2,95,19.3,0.00,0.00
2020-06-27T21:00,19.9,95,19.2,0.00,0.00
2020-06-27T22:00,18.9,96,18.3,0.00,0.00
2020-06-27T23:00,19.7,91,18.3,0.00,0.00
2020-06-28T00:00,19.4,91,17.9,0.00,0.00
2020-06-28T01:00,18.6,94,17.6,0.00,0.00
2020-06-28T02:00,18.3,97,17.9,0.00,0.00
2020-06-28T03:00,19.3,82,16.2,0.00,0.00
2020-06-28T04:00,17.8,92,16.5,0.00,0.00
2020-06-28T05:00,17.2,97,16.7,0.00,0.00
2020-06-28T06:00,17.4,97,16.9,0.00,0.00
2020-06-28T07:00,17.4,96,16.8,0.00,0.00
2020-06-28T08:00,18.9,92,17.6,0.00,0.00
2020-06-28T09:00,21.1,84,18.2,0.00,0.00
2020-06-28T10:00,23.1,74,18.1,0.00,0.00
2020-06-28T11:00,24.4,66,17.7,0.00,0.00
2020-06-28T12:00,25.3,62,17.6,0.20,0.20
2020-06-28T13:00,25.3,61,17.4,0.10,0.10
2020-06-28T14:00,26.1,57,16.8,0.10,0.10
2020-06-28T15:00,26.3,56,16.9,0.10,0.10
2020-06-28T16:00,23.4,76,18.9,0.60,0.60
2020-06-28T17:00,23.2,77,19.0,0.00,0.00
2020-06-28T18:00,22.8,80,19.2,0.00,0.00
2020-06-28T19:00,21.4,87,19.2,0.00,0.00
2020-06-28T20:00,20.9,87,18.6,0.00,0.00
2020-06-28T21:00,20.2,87,17.9,0.00,0.00
2020-06-28T22:00,19.2,91,17.6,0.00,0.00
2020-06-28T23:00,19.3,90,17.6,0.00,0.00
2020-06-29T00:00,18.7,92,17.5,0.00,0.00
2020-06-29T01:00,17.7,96,17.1,0.00,0.00
2020-06-29T02:00,18.6,92,17.2,0.00,0.00
2020-06-29T03:00,18.1,95,17.4,0.00,0.00
2020-06-29T04:00,17.9,97,17.4,0.00,0.00
2020-06-29T05:00,17.9,98,17.5,0.00,0.00
2020-06-29T06:00,17.8,98,17.5,0.10,0.10
2020-06-29T07:00,18.0,98,17.7,0.00,0.00
2020-06-29T08:00,18.6,98,18.3,0.00,0.00
2020-06-29T09:00,21.2,87,18.9,0.00,0.00
2020-06-29T10:00,22.7,82,19.4,0.10,0.10
2020-06-29T11:00,22.9,82,19.7,0.20,0.20
2020-06-29T12:00,22.7,82,19.5,0.10,0.10
2020-06-29T13:00,23.4,74,18.5,0.00,0.00
2020-06-29T14:00,24.6,68,18.2,0.00,0.00
2020-06-29T15:00,25.6,60,17.2,0.00,0.00
2020-06-29T16:00,25.6,59,16.9,0.00,0.00
2020-06-29T17:00,25.1,59,16.6,0.00,0.00
2020-06-29T18:00,23.5,70,17.8,0.00,0.00
2020-06-29T19:00,21.4,77,17.3,0.00,0.00
2020-06-29T20:00,20.4,81,16.9,0.00,0.00
2020-06-29T21:00,19.7,86,17.2,0.00,0.00
2020-06-29T22:00,18.8,92,17.4,0.00,0.00
2020-06-29T23:00,18.0,95,17.1,0.00,0.00
2020-06-30T00:00,17.6,96,16.9,0.00,0.00
2020-06-30T01:00,17.2,97,16.7,0.00,0.00
2020-06-30T02:00,17.6,95,16.8,0.00,0.00
2020-06-30T03:00,16.8,95,16.0,0.00,0.00
2020-06-30T04:00,17.3,94,16.2,0.00,0.00
2020-06-30T05:00,17.3,94,16.3,0.00,0.00
2020-06-30T06:00,17.5,93,16.3,0.00,0.00
2020-06-30T07:00,17.1,94,16.2,0.00,0.00
2020-06-30T08:00,18.3,91,16.9,0.00,0.00
2020-06-30T09:00,21.4,81,18.0,0.00,0.00
2020-06-30T10:00,23.2,70,17.4,0.10,0.10
2020-06-30T11:00,23.9,65,17.0,0.00,0.00
2020-06-30T12:00,25.5,60,17.3,0.00,0.00
2020-06-30T13:00,26.2,57,17.1,0.00,0.00
2020-06-30T14:00,26.6,55,16.9,0.00,0.00
2020-06-30T15:00,24.6,64,17.4,0.00,0.00
2020-06-30T16:00,25.2,60,17.0,0.00,0.00
2020-06-30T17:00,24.8,60,16.5,0.00,0.00
2020-06-30T18:00,23.6,68,17.3,0.00,0.00
2020-06-30T19:00,21.9,75,17.4,0.00,0.00
2020-06-30T20:00,20.5,81,17.1,0.00,0.00
2020-06-30T21:00,19.8,84,17.1,0.00,0.00
2020-06-30T22:00,18.7,89,16.9,0.00,0.00
2020-06-30T23:00,18.3,90,16.6,0.00,0.00
2020-07-01T00:00,17.9,91,16.4,0.00,0.00
2020-07-01T01:00,17.5,92,16.2,0.00,0.00
2020-07-01T02:00,18.1,91,16.6,0.00,0.00
2020-07-01T03:00,18.0,89,16.1,0.00,0.00
2020-07-01T04:00,17.9,94,16.9,0.00,0.00
2020-07-01T05:00,17.4,92,16.1,0.00,0.00
2020-07-01T06:00,17.1,94,16.2,0.00,0.00
2020-07-01T07:00,17.7,90,16.1,0.00,0.00
2020-07-01T08:00,18.2,90,16.5,0.00,0.00
2020-07-01T09:00,20.3,79,16.6,0.00,0.00
2020-07-01T10:00,22.8,66,16.1,0.00,0.00
2020-07-01T11:00,24.5,58,15.8,0.00,0.00
2020-07-01T12:00,25.4,57,16.2,0.00,0.00
2020-07-01T13:00,26.1,57,17.1,0.00,0.00
2020-07-01T14:00,24.9,65,17.7,0.80,0.80
2020-07-01T15:00,23.6,70,17.8,1.50,1.50
2020-07-01T16:00,24.6,67,18.1,0.00,0.00
2020-07-01T17:00,24.2,63,16.6,0.00,0.00
2020-07-01T18:00,23.1,70,17.3,0.00,0.00
2020-07-01T19:00,20.9,82,17.7,0.00,0.00
2020-07-01T20:00,20.1,87,17.8,0.00,0.00
2020-07-01T21:00,19.2,90,17.6,0.00,0.00
2020-07-01T22:00,18.8,91,17.4,0.00,0.00
2020-07-01T23:00,18.5,92,17.1,0.00,0.00
2020-07-02T00:00,18.5,91,17.1,0.00,0.00
2020-07-02T01:00,18.5,92,17.2,0.00,0.00
2020-07-02T02:00,18.6,92,17.3,0.00,0.00
2020-07-02T03:00,17.6,96,16.9,0.00,0.00
2020-07-02T04:00,17.9,93,16.8,0.00,0.00
2020-07-02T05:00,18.2,90,16.6,0.00,0.00
2020-07-02T06:00,17.4,92,16.2,0.00,0.00
2020-07-02T07:00,17.2,94,16.3,0.00,0.00
2020-07-02T08:00,18.3,90,16.6,0.20,0.20
2020-07-02T09:00,20.3,83,17.3,0.10,0.10
2020-07-02T10:00,22.1,76,17.8,0.00,0.00
2020-07-02T11:00,23.9,68,17.7,0.10,0.10
2020-07-02T12:00,24.6,69,18.6,0.10,0.10
2020-07-02T13:00,25.0,57,16.0,0.20,0.20
2020-07-02T14:00,24.8,58,16.1,0.10,0.10
2020-07-02T15:00,24.8,58,16.0,0.00,0.00
2020-07-02T16:00,24.0,63,16.4,0.10,0.10
2020-07-02T17:00,23.7,63,16.3,0.00,0.00
2020-07-02T18:00,22.3,73,17.3,0.00,0.00
2020-07-02T19:00,20.6,83,17.6,0.00,0.00
2020-07-02T20:00,20.0,85,17.4,0.00,0.00
2020-07-02T21:00,19.6,86,17.1,0.00,0.00
2020-07-02T22:00,18.7,89,16.9,0.00,0.00
2020-07-02T23:00,18.4,91,16.8,0.00,0.00
2020-07-03T00:00,17.9,92,16.5,0.00,0.00
2020-07-03T01:00,17.4,93,16.3,0.00,0.00
2020-07-03T02:00,17.4,93,16.2,0.00,0.00
2020-07-03T03:00,17.8,93,16.7,0.00,0.00
2020-07-03T04:00,17.9,94,16.9,0.00,0.00
2020-07-03T05:00,17.9,94,16.9,0.00,0.00
2020-07-03T06:00,17.6,94,16.6,0.20,0.20
2020-07-03T07:00,17.4,94,16.5,0.40,0.40
2020-07-03T08:00,18.9,90,17.2,0.10,0.10
2020-07-03T09:00,20.6,83,17.6,0.00,0.00
