latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2025-02-17T01:00,19.3,88,17.2,21.1,0.00,38,8.6
2025-02-17T02:00,19.3,89,17.4,21.3,0.00,58,7.6
2025-02-17T03:00,19.5,88,17.5,21.9,0.00,72,6.5
2025-02-17T04:00,19.5,88,17.4,21.6,0.00,62,5.0
2025-02-17T05:00,19.4,88,17.4,21.9,0.00,77,5.0
2025-02-17T06:00,19.2,89,17.3,21.4,0.00,79,4.3
2025-02-17T07:00,18.5,93,17.4,20.8,0.00,70,4.3
2025-02-17T08:00,19.0,92,17.7,21.3,0.00,100,6.8
2025-02-17T09:00,23.4,76,18.9,26.1,0.00,69,7.2
2025-02-17T10:00,25.9,65,18.8,27.9,0.00,81,15.5
2025-02-17T11:00,27.2,63,19.5,29.3,0.00,89,22.0
2025-02-17T12:00,28.1,62,20.2,31.3,0.00,86,23.0
2025-02-17T13:00,28.3,60,19.8,31.0,0.00,85,29.2
2025-02-17T14:00,28.4,57,19.1,30.8,0.00,51,31.0
2025-02-17T15:00,29.5,52,18.6,32.5,0.00,48,27.0
2025-02-17T16:00,29.3,51,18.1,31.1,0.00,59,23.0
2025-02-17T17:00,28.8,52,17.9,29.9,0.00,36,23.0
2025-02-17T18:00,28.1,53,17.6,29.2,0.00,16,20.2
2025-02-17T19:00,26.2,62,18.3,28.1,0.00,0,18.7
2025-02-17T20:00,23.6,74,18.7,26.0,0.00,0,11.9
2025-02-17T21:00,22.1,81,18.7,24.7,0.00,0,9.0
2025-02-17T22:00,21.0,85,18.4,23.5,0.00,0,6.1
2025-02-17T23:00,19.7,91,18.2,22.0,0.00,0,8.6
2025-02-18T00:00,19.2,92,17.8,21.5,0.00,39,8.3
2025-02-18T01:00,18.8,93,17.6,21.1,0.00,67,6.1
2025-02-18T02:00,18.4,95,17.6,20.7,0.00,85,4.7
2025-02-18T03:00,18.1,95,17.3,20.4,0.00,80,4.7
2025-02-18T04:00,18.3,94,17.3,20.9,0.00,66,2.2
2025-02-18T05:00,18.6,92,17.2,21.0,0.00,60,1.1
2025-02-18T06:00,18.6,91,17.1,20.8,0.00,58,3.2
2025-02-18T07:00,18.0,93,16.9,20.0,0.00,54,4.3
2025-02-18T08:00,19.1,91,17.6,21.5,0.00,49,4.3
2025-02-18T09:00,23.8,78,19.8,27.3,0.00,64,4.7
2025-02-18T10:00,26.0,71,20.4,27.8,0.00,59,26.6
2025-02-18T11:00,27.3,61,19.1,29.1,0.00,50,29.9
2025-02-18T12:00,28.0,57,18.7,30.5,0.00,81,27.7
2025-02-18T13:00,29.0,53,18.4,32.0,0.00,74,26.3
2025-02-18T14:00,30.2,48,18.0,33.5,0.00,80,23.8
2025-02-18T15:00,29.9,46,17.1,32.2,0.00,85,21.6
2025-02-18T16:00,29.7,47,17.2,30.9,0.00,82,20.9
2025-02-18T17:00,29.2,50,17.7,30.0,0.00,62,23.4
2025-02-18T18:00,28.0,54,17.8,28.8,0.00,33,24.1
2025-02-18T19:00,25.9,63,18.3,27.1,0.00,7,24.5
2025-02-18T20:00,23.5,73,18.4,25.4,0.00,4,21.2
2025-02-18T21:00,21.8,82,18.6,24.2,0.00,2,12.6
2025-02-18T22:00,20.2,89,18.3,22.5,0.00,1,9.0
2025-02-18T23:00,19.2,92,17.9,21.5,0.00,0,8.6
2025-02-19T00:00,18.1,95,17.3,20.4,0.00,40,6.1
2025-02-19T01:00,17.1,99,16.9,19.1,0.00,53,3.6
2025-02-19T02:00,16.7,98,16.4,18.5,0.00,51,5.0
2025-02-19T03:00,15.9,99,15.7,17.3,0.00,59,5.8
2025-02-19T04:00,15.4,100,15.4,16.8,0.00,64,5.4
2025-02-19T05:00,15.2,100,15.2,16.5,0.00,68,4.7
2025-02-19T06:00,14.9,100,14.9,16.1,0.00,71,4.3
2025-02-19T07:00,14.9,100,14.9,16.1,0.00,73,4.3
2025-02-19T08:00,16.0,98,15.7,17.6,0.00,82,4.3
2025-02-19T09:00,21.2,83,18.2,23.9,0.00,25,4.7
2025-02-19T10:00,26.0,60,17.7,28.6,0.00,33,7.6
2025-02-19T11:00,28.4,47,16.0,31.8,0.00,25,7.6
2025-02-19T12:00,30.0,43,16.1,33.8,0.00,67,11.2
2025-02-19T13:00,31.2,39,15.6,34.2,0.00,75,15.5
2025-02-19T14:00,30.9,45,17.6,33.1,0.00,87,20.5
2025-02-19T15:00,30.5,44,16.9,31.8,0.00,79,24.1
2025-02-19T16:00,30.5,42,16.2,31.3,0.00,71,25.6
2025-02-19T17:00,29.4,45,16.3,29.5,0.00,78,24.8
2025-02-19T18:00,28.0,50,16.6,27.8,0.00,8,29.2
2025-02-19T19:00,26.2,53,15.9,26.0,0.00,0,29.2
2025-02-19T20:00,24.0,63,16.5,24.6,0.00,0,24.5
2025-02-19T21:00,22.0,76,17.6,23.8,0.00,0,17.6
2025-02-19T22:00,20.4,86,18.0,22.7,0.00,0,9.4
2025-02-19T23:00,18.7,93,17.5,20.8,0.00,19,6.5
2025-02-20T00:00,17.7,96,17.0,19.6,0.00,44,7.2
2025-02-20T01:00,16.7,98,16.4,18.4,0.00,54,6.5
2025-02-20T02:00,15.9,100,15.9,17.7,0.00,63,5.0
2025-02-20T03:00,15.4,100,15.4,16.7,0.00,62,4.7
2025-02-20T04:00,14.8,99,14.7,15.8,0.00,60,6.1
2025-02-20T05:00,14.7,97,14.2,15.6,0.00,48,5.8
2025-02-20T06:00,14.5,97,14.0,15.4,0.00,40,4.3
2025-02-20T07:00,13.7,99,13.6,14.5,0.00,58,4.3
2025-02-20T08:00,14.7,97,14.2,15.8,0.00,64,4.7
2025-02-20T09:00,21.8,78,17.8,24.6,0.00,10,4.7
2025-02-20T10:00,26.2,60,17.8,29.1,0.00,13,4.7
2025-02-20T11:00,29.1,44,15.6,32.2,0.00,28,9.4
2025-02-20T12:00,31.2,32,12.6,33.6,0.00,28,14.4
2025-02-20T13:00,32.6,30,12.8,34.7,0.00,31,19.1
2025-02-20T14:00,32.9,26,10.8,33.3,0.00,79,23.4
2025-02-20T15:00,33.0,26,11.0,33.9,0.00,59,25.6
2025-02-20T16:00,32.4,26,10.4,30.8,0.00,70,22.7
2025-02-20T17:00,29.5,46,16.7,28.6,0.00,79,38.5
2025-02-20T18:00,28.4,47,16.0,27.6,0.00,17,39.6
2025-02-20T19:00,26.4,55,16.7,27.4,0.00,42,32.4
2025-02-20T20:00,23.6,69,17.6,25.5,0.00,19,13.7
2025-02-20T21:00,22.3,76,17.8,24.7,0.00,1,8.6
2025-02-20T22:00,20.6,85,18.0,22.9,0.00,0,6.5
2025-02-20T23:00,19.2,91,17.7,21.2,0.00,0,7.9
2025-02-21T00:00,18.6,91,17.1,20.5,0.00,27,7.9
2025-02-21T01:00,17.7,94,16.7,19.7,0.00,54,6.1
2025-02-21T02:00,17.6,93,16.5,19.6,0.00,75,2.9
2025-02-21T03:00,18.1,92,16.8,20.0,0.00,92,6.8
2025-02-21T04:00,18.7,89,16.9,20.8,0.00,78,5.0
2025-02-21T05:00,18.3,90,16.6,20.1,0.00,67,5.4
2025-02-21T06:00,18.0,89,16.2,19.9,0.00,30,4.3
2025-02-21T07:00,18.1,87,15.9,19.8,0.00,23,2.2
2025-02-21T08:00,19.0,84,16.3,20.8,0.00,28,4.0
2025-02-21T09:00,23.8,75,19.1,27.1,0.00,4,5.4
2025-02-21T10:00,27.1,56,17.6,29.3,0.00,0,12.2
2025-02-21T11:00,29.8,43,15.9,32.0,0.00,0,17.6
2025-02-21T12:00,31.9,32,13.2,33.6,0.00,0,20.2
2025-02-21T13:00,33.0,27,11.5,33.8,0.00,63,25.2
2025-02-21T14:00,34.0,22,9.3,33.2,0.00,39,29.9
2025-02-21T15:00,33.0,24,9.7,32.3,0.00,66,30.2
2025-02-21T16:00,32.1,27,10.8,30.3,0.00,79,24.8
2025-02-21T17:00,29.2,53,18.6,29.2,0.00,100,39.6
2025-02-21T18:00,29.0,47,16.6,29.3,0.00,100,36.4
2025-02-21T19:00,26.4,66,19.5,28.7,0.00,49,24.1
2025-02-21T20:00,23.7,79,19.8,26.7,0.00,31,14.0
2025-02-21T21:00,22.9,79,19.1,26.0,0.00,0,7.9
2025-02-21T22:00,21.2,85,18.6,23.8,0.00,5,6.8
2025-02-21T23:00,19.9,89,18.0,22.4,0.00,5,6.8
2025-02-22T00:00,19.1,91,17.6,21.7,0.00,36,4.0
2025-02-22T01:00,19.0,91,17.5,21.3,0.00,46,2.5
2025-02-22T02:00,18.8,91,17.3,21.2,0.00,32,3.2
2025-02-22T03:00,20.0,87,17.7,22.5,0.00,70,2.5
2025-02-22T04:00,19.5,87,17.3,21.7,0.00,46,3.6
2025-02-22T05:00,18.7,88,16.6,20.6,0.00,51,3.6
2025-02-22T06:00,18.3,88,16.2,20.1,0.00,35,3.2
2025-02-22T07:00,17.4,89,15.5,18.8,0.00,0,4.7
2025-02-22T08:00,18.5,87,16.3,20.4,0.00,0,4.7
2025-02-22T09:00,24.0,71,18.4,27.1,0.00,20,4.3
2025-02-22T10:00,27.0,55,17.2,29.2,0.00,51,7.2
2025-02-22T11:00,29.2,55,19.3,32.2,0.00,39,21.6
2025-02-22T12:00,31.0,42,16.6,33.4,0.00,22,24.8
2025-02-22T13:00,32.3,32,13.5,34.2,0.00,0,24.8
2025-02-22T14:00,32.9,30,13.1,35.3,0.00,3,22.7
2025-02-22T15:00,32.7,33,14.4,35.0,0.00,39,18.7
2025-02-22T16:00,32.1,32,13.4,32.8,0.00,54,19.1
2025-02-22T17:00,30.7,36,13.9,29.6,0.00,38,28.1
2025-02-22T18:00,28.7,40,13.8,27.4,0.00,33,31.0
2025-02-22T19:00,26.0,45,13.2,25.7,0.00,0,29.9
2025-02-22T20:00,22.9,57,14.0,23.5,0.00,0,15.1
2025-02-22T21:00,21.1,67,14.7,22.0,0.00,19,9.0
2025-02-22T22:00,19.7,74,15.0,21.1,0.00,20,7.2
2025-02-22T23:00,19.1,77,14.9,20.5,0.00,12,2.9
2025-02-23T00:00,19.0,75,14.5,20.3,0.00,0,2.2
2025-02-23T01:00,18.5,77,14.4,19.5,0.00,12,3.6
2025-02-23T02:00,17.9,78,14.0,18.9,0.00,23,3.6
2025-02-23T03:00,18.4,77,14.3,19.5,0.00,21,3.2
2025-02-23T04:00,18.7,72,13.6,19.5,0.00,0,2.9
2025-02-23T05:00,19.2,65,12.4,19.4,0.00,0,4.7
2025-02-23T06:00,18.8,61,11.1,18.7,0.00,0,5.4
2025-02-23T07:00,18.5,60,10.6,18.5,0.00,22,3.6
2025-02-23T08:00,19.7,60,11.7,19.8,0.00,0,4.0
2025-02-23T09:00,23.1,63,15.6,24.7,0.00,30,5.8
2025-02-23T10:00,26.0,53,15.7,27.6,0.00,47,8.3
2025-02-23T11:00,28.0,48,16.0,30.6,0.00,12,14.4
2025-02-23T12:00,29.8,42,15.5,33.4,0.00,0,15.1
2025-02-23T13:00,31.1,36,14.3,35.1,0.00,0,14.0
2025-02-23T14:00,31.8,34,14.0,35.6,0.00,31,11.9
2025-02-23T15:00,31.6,34,13.9,33.5,0.00,69,14.8
2025-02-23T16:00,30.6,38,14.6,30.9,0.00,61,27.0
2025-02-23T17:00,27.9,55,18.0,27.9,0.00,29,38.2
2025-02-23T18:00,27.1,50,15.8,26.6,0.00,0,38.2
2025-02-23T19:00,24.7,64,17.4,25.5,0.00,0,29.9
2025-02-23T20:00,22.6,76,18.2,24.3,0.00,1,20.5
2025-02-23T21:00,21.5,83,18.5,23.6,0.00,1,15.1
2025-02-23T22:00,20.2,90,18.5,22.5,0.00,1,10.8
2025-02-23T23:00,19.4,92,18.1,21.6,0.00,1,9.7
2025-02-24T00:00,18.6,93,17.4,20.8,0.00,10,7.9
2025-02-24T01:00,17.7,96,17.0,19.8,0.00,41,4.0
2025-02-24T02:00,16.5,100,16.5,18.4,0.00,67,4.0
2025-02-24T03:00,16.1,99,15.9,17.7,0.00,68,4.7
2025-02-24T04:00,15.9,99,15.8,17.8,0.00,73,4.3
2025-02-24T05:00,15.9,100,15.9,17.6,0.00,83,2.2
2025-02-24T06:00,15.9,100,15.9,17.6,0.00,76,3.2
2025-02-24T07:00,16.2,100,16.2,18.2,0.00,86,2.9
2025-02-24T08:00,17.6,98,17.3,20.0,0.00,91,1.4
2025-02-24T09:00,22.4,83,19.4,25.7,0.00,88,5.0
2025-02-24T10:00,26.0,71,20.3,28.5,0.00,79,19.1
2025-02-24T11:00,28.6,48,16.5,29.7,0.00,75,28.8
2025-02-24T12:00,30.4,38,14.5,31.3,0.00,71,31.7
2025-02-24T13:00,31.5,33,13.3,32.6,0.00,83,31.7
2025-02-24T14:00,32.0,30,12.3,32.9,0.00,83,30.2
2025-02-24T15:00,31.8,30,12.1,32.4,0.00,81,28.8
2025-02-24T16:00,31.3,30,11.7,30.8,0.00,66,28.8
2025-02-24T17:00,30.3,31,11.3,28.5,0.00,49,29.2
2025-02-24T18:00,28.5,34,11.1,26.5,0.00,30,29.5
2025-02-24T19:00,25.4,46,13.0,24.8,0.00,10,27.7
2025-02-24T20:00,22.7,57,13.7,22.9,0.00,9,17.3
2025-02-24T21:00,21.2,65,14.3,21.9,0.00,15,11.2
2025-02-24T22:00,20.0,71,14.6,21.0,0.00,40,7.6
2025-02-24T23:00,18.6,77,14.5,19.5,0.00,39,6.5
2025-02-25T00:00,17.7,82,14.6,18.5,0.00,44,6.8
2025-02-25T01:00,17.2,84,14.5,18.3,0.00,78,6.8
2025-02-25T02:00,16.9,87,14.7,18.0,0.00,83,5.0
2025-02-25T03:00,17.0,86,14.7,18.2,0.00,82,5.8
2025-02-25T04:00,17.4,83,14.5,18.5,0.00,86,4.3
2025-02-25T05:00,17.5,81,14.2,18.5,0.00,83,4.3
2025-02-25T06:00,17.5,79,13.8,18.5,0.00,77,4.0
2025-02-25T07:00,18.4,72,13.2,19.3,0.00,76,2.9
2025-02-25T08:00,19.7,68,13.6,20.6,0.00,75,2.2
2025-02-25T09:00,23.5,60,15.3,25.0,0.00,74,2.9
2025-02-25T10:00,26.3,56,16.8,27.6,0.00,61,13.7
2025-02-25T11:00,28.8,47,16.4,29.7,0.00,41,30.2
2025-02-25T12:00,30.6,37,14.2,31.8,0.00,37,30.2
2025-02-25T13:00,31.9,34,14.1,34.0,0.00,38,27.7
2025-02-25T14:00,32.6,29,12.2,33.6,0.00,69,24.8
2025-02-25T15:00,33.2,26,11.1,33.7,0.00,53,24.8
2025-02-25T16:00,33.3,25,10.6,33.4,0.00,54,21.6
2025-02-25T17:00,32.8,21,7.6,30.9,0.00,70,19.4
2025-02-25T18:00,31.9,20,6.2,29.7,0.00,76,18.4
2025-02-25T19:00,27.3,47,15.0,27.1,0.00,66,20.5
2025-02-25T20:00,24.8,61,16.8,26.1,0.00,76,23.8
2025-02-25T21:00,23.8,62,16.1,25.4,0.00,81,11.5
2025-02-25T22:00,22.1,70,16.4,23.9,0.00,92,5.4
2025-02-25T23:00,21.0,77,16.8,23.0,0.00,86,4.7
2025-02-26T00:00,21.1,75,16.5,23.3,0.00,47,2.9
2025-02-26T01:00,21.3,72,16.0,22.9,0.00,56,3.6
2025-02-26T02:00,20.6,72,15.3,21.9,0.00,71,6.5
2025-02-26T03:00,21.0,55,11.6,21.0,0.00,84,5.4
2025-02-26T04:00,21.1,53,11.1,21.1,0.00,86,5.4
2025-02-26T05:00,21.1,53,11.1,21.1,0.00,80,2.5
2025-02-26T06:00,20.6,53,10.7,20.5,0.00,65,2.5
2025-02-26T07:00,19.9,53,10.1,19.6,0.00,36,2.5
2025-02-26T08:00,20.3,55,11.0,20.3,0.00,3,2.5
2025-02-26T09:00,24.5,55,14.8,25.8,0.00,27,4.3
2025-02-26T10:00,26.9,42,12.9,26.4,0.00,28,18.7
2025-02-26T11:00,29.0,39,13.6,29.8,0.00,0,21.6
2025-02-26T12:00,30.9,34,13.2,33.0,0.00,0,21.6
2025-02-26T13:00,32.1,30,12.4,35.1,0.00,0,18.0
2025-02-26T14:00,32.5,26,10.5,34.4,0.00,47,14.4
2025-02-26T15:00,33.2,22,8.6,33.1,0.00,48,13.3
2025-02-26T16:00,33.3,22,8.7,32.3,0.00,73,14.0
2025-02-26T17:00,31.3,31,12.2,29.4,0.00,33,30.6
2025-02-26T18:00,29.1,37,12.9,26.9,0.00,9,37.4
2025-02-26T19:00,26.3,48,14.4,26.2,0.00,17,36.0
2025-02-26T20:00,23.2,61,15.2,24.3,0.00,2,16.6
2025-02-26T21:00,21.5,68,15.4,22.6,0.00,14,7.9
2025-02-26T22:00,19.9,75,15.4,21.3,0.00,38,7.6
2025-02-26T23:00,18.5,81,15.2,19.7,0.00,45,6.1
2025-02-27T00:00,17.7,84,15.0,19.3,0.00,18,6.1
2025-02-27T01:00,17.5,83,14.6,18.6,0.00,2,4.3
2025-02-27T02:00,17.5,79,13.8,18.3,0.00,0,4.0
2025-02-27T03:00,17.0,80,13.5,17.6,0.00,0,5.4
2025-02-27T04:00,16.0,81,12.8,16.5,0.00,0,4.7
2025-02-27T05:00,16.0,77,11.9,16.2,0.00,0,4.3
2025-02-27T06:00,16.7,70,11.2,16.8,0.00,28,3.2
2025-02-27T07:00,17.1,65,10.4,17.0,0.00,31,2.5
2025-02-27T08:00,18.5,61,10.9,18.5,0.00,0,2.5
2025-02-27T09:00,23.3,51,12.6,23.9,0.00,0,5.4
2025-02-27T10:00,26.8,41,12.4,27.1,0.00,0,11.2
2025-02-27T11:00,29.2,34,11.8,30.3,0.00,0,15.8
2025-02-27T12:00,31.2,30,11.6,32.9,0.00,0,17.3
2025-02-27T13:00,32.6,27,11.2,35.1,0.00,0,17.3
2025-02-27T14:00,33.6,24,10.2,36.1,0.00,0,15.5
2025-02-27T15:00,33.3,24,10.0,34.0,0.00,64,13.7
2025-02-27T16:00,32.3,26,10.3,30.7,0.00,81,27.0
2025-02-27T17:00,30.2,30,10.7,27.3,0.00,7,37.8
2025-02-27T18:00,29.0,30,9.7,26.2,0.00,6,38.2
2025-02-27T19:00,25.8,42,11.9,24.9,0.00,0,31.0
2025-02-27T20:00,22.6,56,13.4,22.8,0.00,0,16.6
2025-02-27T21:00,20.6,70,14.9,21.4,0.00,0,10.1
2025-02-27T22:00,19.1,80,15.6,20.2,0.00,0,9.4
2025-02-27T23:00,18.2,83,15.3,19.4,0.00,0,9.0
2025-02-28T00:00,16.9,88,14.9,18.1,0.00,0,6.8
2025-02-28T01:00,15.6,93,14.4,16.7,0.00,9,4.7
2025-02-28T02:00,14.6,96,13.9,15.7,0.00,42,4.0
2025-02-28T03:00,14.7,93,13.6,15.7,0.00,26,1.4
2025-02-28T04:00,14.6,91,13.2,15.2,0.00,3,4.0
2025-02-28T05:00,14.1,92,12.8,14.6,0.00,6,4.0
2025-02-28T06:00,13.7,92,12.4,14.2,0.00,7,3.2
2025-02-28T07:00,14.2,88,12.2,14.5,0.00,5,2.9
2025-02-28T08:00,16.4,82,13.3,17.2,0.00,8,3.2
2025-02-28T09:00,22.6,66,15.9,24.4,0.00,9,3.6
2025-02-28T10:00,26.4,55,16.6,28.3,0.00,2,10.4
2025-02-28T11:00,28.8,54,18.5,32.1,0.00,1,17.6
2025-02-28T12:00,30.7,48,18.5,34.5,0.00,9,20.2
2025-02-28T13:00,31.8,44,18.1,35.4,0.00,42,23.8
2025-02-28T14:00,32.4,38,16.3,34.5,0.00,30,29.2
2025-02-28T15:00,32.0,37,15.5,33.2,0.00,23,32.0
2025-02-28T16:00,31.5,34,13.7,31.3,0.00,0,32.0
2025-02-28T17:00,30.4,34,12.8,28.8,0.00,0,31.7
2025-02-28T18:00,28.8,37,12.6,26.9,0.00,0,32.4
2025-02-28T19:00,25.9,50,14.7,25.5,0.00,0,31.7
2025-02-28T20:00,23.4,60,15.2,23.9,0.00,0,21.6
2025-02-28T21:00,21.4,71,15.9,22.7,0.00,0,13.7
2025-02-28T22:00,19.8,79,16.0,21.1,0.00,0,8.6
2025-02-28T23:00,18.6,85,16.0,19.9,0.00,3,8.6
2025-03-01T00:00,18.0,89,16.1,19.3,0.00,19,9.0
2025-03-01T01:00,17.4,90,15.7,18.7,0.00,21,8.6
2025-03-01T02:00,16.4,94,15.4,17.8,0.00,36,7.6
2025-03-01T03:00,15.8,98,15.5,17.6,0.00,51,4.0
2025-03-01T04:00,15.5,98,15.2,17.0,0.00,52,1.8
2025-03-01T05:00,15.8,96,15.2,17.4,0.00,41,2.2
2025-03-01T06:00,16.3,92,15.0,17.5,0.00,14,2.9
2025-03-01T07:00,16.2,92,14.9,17.5,0.00,42,2.9
2025-03-01T08:00,17.5,90,15.8,19.1,0.00,67,3.2
2025-03-01T09:00,22.9,74,18.0,25.6,0.00,65,4.3
2025-03-01T10:00,26.8,61,18.7,29.5,0.00,22,9.4
2025-03-01T11:00,29.6,51,18.4,32.6,0.00,9,18.7
2025-03-01T12:00,31.8,43,17.7,35.2,0.00,18,21.2
2025-03-01T13:00,33.1,38,16.9,36.4,0.00,11,22.7
2025-03-01T14:00,33.4,35,15.8,35.6,0.00,48,24.1
2025-03-01T15:00,30.6,45,17.3,32.3,0.00,41,33.5
2025-03-01T16:00,30.8,43,16.8,31.5,0.00,49,27.7
2025-03-01T17:00,29.8,49,17.9,29.9,0.00,13,34.6
2025-03-01T18:00,28.2,56,18.6,28.5,0.00,4,35.3
2025-03-01T19:00,25.9,63,18.3,26.9,0.00,0,34.6
2025-03-01T20:00,23.8,73,18.7,25.7,0.00,0,24.1
2025-03-01T21:00,22.9,78,18.8,26.0,0.00,5,14.8
2025-03-01T22:00,22.0,81,18.6,24.7,0.00,0,3.6
2025-03-01T23:00,20.3,88,18.3,22.7,0.00,13,7.2
2025-03-02T00:00,19.2,92,17.8,21.4,0.00,11,7.2
2025-03-02T01:00,18.2,94,17.2,20.5,0.00,44,6.1
2025-03-02T02:00,17.6,97,17.1,20.1,0.00,67,2.5
2025-03-02T03:00,17.8,95,17.0,20.1,0.00,61,2.9
2025-03-02T04:00,17.9,93,16.7,19.9,0.00,66,3.6
2025-03-02T05:00,17.8,93,16.7,19.8,0.00,69,3.6
2025-03-02T06:00,17.7,93,16.5,19.6,0.00,68,3.6
2025-03-02T07:00,17.6,93,16.5,19.5,0.00,64,3.2
2025-03-02T08:00,18.7,91,17.2,20.9,0.00,71,4.0
2025-03-02T09:00,23.3,75,18.6,26.4,0.00,67,4.3
2025-03-02T10:00,26.6,62,18.7,29.6,0.00,68,5.0
2025-03-02T11:00,28.7,52,17.9,31.6,0.00,76,8.6
2025-03-02T12:00,30.7,42,16.3,33.5,0.00,100,14.0
2025-03-02T13:00,31.8,40,16.6,34.6,0.00,93,20.9
2025-03-02T14:00,32.0,41,17.1,34.3,0.00,100,26.6
2025-03-02T15:00,31.9,40,16.6,33.1,0.00,100,34.6
2025-03-02T16:00,30.8,46,17.8,32.4,0.00,81,31.0
2025-03-02T17:00,30.5,44,16.9,31.2,0.00,98,26.3
2025-03-02T18:00,29.4,47,16.9,29.7,0.00,94,25.2
2025-03-02T19:00,27.0,56,17.5,28.0,0.00,86,25.2
2025-03-02T20:00,24.6,68,18.3,26.7,0.00,90,19.1
2025-03-02T21:00,23.1,75,18.4,25.8,0.00,86,9.7
2025-03-02T22:00,21.9,82,18.7,24.7,0.00,100,5.0
2025-03-02T23:00,20.9,87,18.6,23.6,0.00,100,5.0
