time,temperature_2m_C,relative_humidity_2m,dew_point_2m_C,precipitation_mm,rain_mm
2020-08-29 08:00:00,19.5,90,17.8,0.0,0.0
2020-08-29 09:00:00,20.6,84,17.8,0.2,0.2
2020-08-29 10:00:00,22.5,77,18.2,0.2,0.2
2020-08-29 11:00:00,23.5,76,19.0,0.2,0.2
2020-08-29 12:00:00,22.1,84,19.3,0.3,0.3
2020-08-29 13:00:00,23.6,74,18.6,0.1,0.1
2020-08-29 14:00:00,25.1,64,17.7,0.0,0.0
2020-08-29 15:00:00,25.0,62,17.3,0.1,0.1
2020-08-29 16:00:00,24.8,64,17.5,0.0,0.0
2020-08-29 17:00:00,24.9,64,17.6,0.0,0.0
2020-08-29 18:00:00,23.4,71,17.8,0.0,0.0
2020-08-29 19:00:00,21.8,85,19.1,0.0,0.0
2020-08-29 20:00:00,20.7,90,18.9,0.0,0.0
2020-08-29 21:00:00,20.0,92,18.7,0.0,0.0
2020-08-29 22:00:00,19.6,94,18.7,0.0,0.0
2020-08-29 23:00:00,19.2,94,18.3,0.0,0.0
2020-08-30 00:00:00,19.1,94,18.2,0.0,0.0
2020-08-30 01:00:00,18.8,94,17.8,0.0,0.0
2020-08-30 02:00:00,18.2,96,17.5,0.0,0.0
2020-08-30 03:00:00,17.3,98,17.1,0.0,0.0
2020-08-30 04:00:00,17.4,98,17.1,0.0,0.0
2020-08-30 05:00:00,17.6,98,17.3,0.0,0.0
2020-08-30 06:00:00,17.7,97,17.2,0.0,0.0
2020-08-30 07:00:00,17.5,97,17.0,0.0,0.0
2020-08-30 08:00:00,19.0,90,17.2,0.0,0.0
2020-08-30 09:00:00,21.1,78,17.0,0.0,0.0
2020-08-30 10:00:00,23.0,69,16.9,0.0,0.0
2020-08-30 11:00:00,23.8,68,17.5,0.0,0.0
2020-08-30 12:00:00,24.8,67,18.2,0.0,0.0
2020-08-30 13:00:00,25.2,67,18.6,0.0,0.0
2020-08-30 14:00:00,25.1,61,17.0,0.1,0.1
2020-08-30 15:00:00,26.9,53,16.4,0.0,0.0
2020-08-30 16:00:00,26.2,55,16.4,0.1,0.1
2020-08-30 17:00:00,25.7,60,17.2,0.0,0.0
2020-08-30 18:00:00,24.4,66,17.6,0.0,0.0
2020-08-30 19:00:00,22.6,80,18.9,0.0,0.0
2020-08-30 20:00:00,21.5,87,19.3,0.0,0.0
2020-08-30 21:00:00,21.0,90,19.3,0.0,0.0
2020-08-30 22:00:00,20.9,87,18.7,0.0,0.0
2020-08-30 23:00:00,20.1,90,18.4,0.0,0.0
2020-08-31 00:00:00,19.5,92,18.3,0.0,0.0
2020-08-31 01:00:00,19.1,92,17.9,0.0,0.0
2020-08-31 02:00:00,18.6,94,17.6,0.0,0.0
2020-08-31 03:00:00,18.5,94,17.5,0.0,0.0
2020-08-31 04:00:00,18.3,95,17.4,0.0,0.0
2020-08-31 05:00:00,18.0,96,17.4,0.0,0.0
2020-08-31 06:00:00,17.9,97,17.4,0.0,0.0
2020-08-31 07:00:00,17.9,95,17.0,0.4,0.4
2020-08-31 08:00:00,19.4,90,17.8,0.1,0.1
2020-08-31 09:00:00,21.6,80,18.0,0.0,0.0
2020-08-31 10:00:00,23.3,71,17.7,0.0,0.0
2020-08-31 11:00:00,24.8,66,18.0,0.0,0.0
2020-08-31 12:00:00,25.7,63,18.2,0.1,0.1
2020-08-31 13:00:00,26.0,58,17.2,0.0,0.0
2020-08-31 14:00:00,24.4,65,17.5,0.9,0.9
2020-08-31 15:00:00,22.8,76,18.4,0.8,0.8
2020-08-31 16:00:00,23.7,72,18.3,0.0,0.0
2020-08-31 17:00:00,23.4,74,18.4,0.0,0.0
2020-08-31 18:00:00,22.8,77,18.6,0.0,0.0
2020-08-31 19:00:00,21.5,88,19.5,0.0,0.0
2020-08-31 20:00:00,20.3,95,19.5,0.0,0.0
2020-08-31 21:00:00,19.7,98,19.3,0.0,0.0
2020-08-31 22:00:00,19.2,98,18.9,0.0,0.0
2020-08-31 23:00:00,18.6,100,18.6,0.0,0.0
2020-09-01 00:00:00,18.0,100,18.0,0.0,0.0
2020-09-01 01:00:00,18.2,98,17.9,0.0,0.0
2020-09-01 02:00:00,18.2,98,17.9,0.0,0.0
2020-09-01 03:00:00,17.6,100,17.5,0.0,0.0
2020-09-01 04:00:00,17.4,100,17.3,0.0,0.0
2020-09-01 05:00:00,17.1,99,17.0,0.0,0.0
2020-09-01 06:00:00,17.0,99,16.9,0.0,0.0
2020-09-01 07:00:00,16.9,99,16.8,0.0,0.0
2020-09-01 08:00:00,17.8,98,17.5,0.0,0.0
2020-09-01 09:00:00,20.5,87,18.2,0.0,0.0
2020-09-01 10:00:00,23.4,75,18.8,0.0,0.0
2020-09-01 11:00:00,25.1,70,19.2,0.1,0.1
2020-09-01 12:00:00,25.6,65,18.6,0.2,0.2
2020-09-01 13:00:00,24.7,71,19.0,3.5,3.5
2020-09-01 14:00:00,26.6,56,17.0,0.2,0.2
2020-09-01 15:00:00,26.3,51,15.5,4.8,4.8
2020-09-01 16:00:00,22.9,79,19.2,2.0,2.0
2020-09-01 17:00:00,23.0,76,18.5,0.0,0.0
2020-09-01 18:00:00,22.6,80,19.0,0.0,0.0
2020-09-01 19:00:00,21.5,92,20.2,0.0,0.0
2020-09-01 20:00:00,20.6,96,20.0,0.0,0.0
2020-09-01 21:00:00,20.2,97,19.6,0.0,0.0
2020-09-01 22:00:00,19.5,99,19.3,0.0,0.0
2020-09-01 23:00:00,18.6,100,18.6,0.0,0.0
2020-09-02 00:00:00,18.2,100,18.2,0.0,0.0
2020-09-02 01:00:00,17.8,100,17.8,0.0,0.0
2020-09-02 02:00:00,17.9,99,17.7,0.0,0.0
2020-09-02 03:00:00,17.5,100,17.5,0.0,0.0
2020-09-02 04:00:00,18.0,99,17.9,0.0,0.0
2020-09-02 05:00:00,18.2,98,18.0,0.0,0.0
2020-09-02 06:00:00,18.2,99,18.1,0.0,0.0
2020-09-02 07:00:00,18.2,99,18.1,0.0,0.0
2020-09-02 08:00:00,19.6,93,18.4,0.0,0.0
2020-09-02 09:00:00,22.3,79,18.5,0.0,0.0
2020-09-02 10:00:00,24.6,62,16.9,0.0,0.0
2020-09-02 11:00:00,26.3,54,16.3,0.0,0.0
2020-09-02 12:00:00,26.9,52,16.1,0.1,0.1
2020-09-02 13:00:00,26.2,60,17.7,0.2,0.2
2020-09-02 14:00:00,27.5,56,18.0,0.0,0.0
2020-09-02 15:00:00,25.4,59,16.8,0.1,0.1
2020-09-02 16:00:00,26.0,51,15.2,0.0,0.0
2020-09-02 17:00:00,25.5,52,14.9,0.0,0.0
2020-09-02 18:00:00,23.9,62,16.3,0.0,0.0
2020-09-02 19:00:00,21.8,74,16.9,0.0,0.0
2020-09-02 20:00:00,20.9,79,17.1,0.0,0.0
2020-09-02 21:00:00,20.0,82,16.9,0.0,0.0
2020-09-02 22:00:00,19.8,81,16.4,0.0,0.0
2020-09-02 23:00:00,18.8,86,16.4,0.0,0.0
2020-09-03 00:00:00,17.7,92,16.3,0.0,0.0
2020-09-03 01:00:00,17.3,93,16.1,0.0,0.0
2020-09-03 02:00:00,17.8,89,15.9,0.0,0.0
2020-09-03 03:00:00,17.5,89,15.7,0.0,0.0
2020-09-03 04:00:00,17.0,91,15.6,0.0,0.0
2020-09-03 05:00:00,16.6,92,15.3,0.0,0.0
2020-09-03 06:00:00,16.6,93,15.4,0.0,0.0
2020-09-03 07:00:00,16.8,97,16.2,0.0,0.0
2020-09-03 08:00:00,19.0,92,17.7,0.0,0.0
2020-09-03 09:00:00,21.0,84,18.2,0.0,0.0
2020-09-03 10:00:00,22.7,76,18.3,0.0,0.0
2020-09-03 11:00:00,24.4,63,17.0,0.1,0.1
2020-09-03 12:00:00,25.9,53,15.4,0.1,0.1
2020-09-03 13:00:00,26.5,47,14.3,0.0,0.0
2020-09-03 14:00:00,26.7,46,14.0,0.1,0.1
2020-09-03 15:00:00,26.8,45,13.8,0.1,0.1
2020-09-03 16:00:00,27.3,43,13.7,0.0,0.0
2020-09-03 17:00:00,27.0,43,13.4,0.0,0.0
2020-09-03 18:00:00,25.3,52,14.6,0.0,0.0
2020-09-03 19:00:00,22.5,68,16.4,0.0,0.0
2020-09-03 20:00:00,21.2,76,16.9,0.0,0.0
2020-09-03 21:00:00,20.7,79,17.0,0.0,0.0
2020-09-03 22:00:00,20.3,82,17.1,0.0,0.0
2020-09-03 23:00:00,20.2,81,16.8,0.0,0.0
2020-09-04 00:00:00,19.5,86,17.0,0.0,0.0
2020-09-04 01:00:00,19.0,87,16.8,0.0,0.0
2020-09-04 02:00:00,18.5,89,16.6,0.0,0.0
2020-09-04 03:00:00,18.5,85,15.9,0.0,0.0
2020-09-04 04:00:00,18.6,82,15.5,0.0,0.0
2020-09-04 05:00:00,18.3,82,15.3,0.0,0.0
2020-09-04 06:00:00,18.3,83,15.4,0.0,0.0
2020-09-04 07:00:00,18.5,83,15.6,0.0,0.0
2020-09-04 08:00:00,20.0,78,15.9,0.0,0.0
2020-09-04 09:00:00,22.1,69,16.2,0.0,0.0
2020-09-04 10:00:00,24.6,63,17.2,0.0,0.0
2020-09-04 11:00:00,26.4,54,16.4,0.0,0.0
2020-09-04 12:00:00,27.6,48,15.7,0.0,0.0
2020-09-04 13:00:00,27.8,45,14.8,0.1,0.1
2020-09-04 14:00:00,28.0,43,14.3,0.1,0.1
2020-09-04 15:00:00,28.2,41,13.6,0.1,0.1
2020-09-04 16:00:00,26.6,49,15.2,0.3,0.3
2020-09-04 17:00:00,25.5,55,15.8,0.1,0.1
2020-09-04 18:00:00,24.4,61,16.5,0.0,0.0
2020-09-04 19:00:00,22.3,73,17.3,0.0,0.0
2020-09-04 20:00:00,21.5,78,17.6,0.0,0.0
2020-09-04 21:00:00,21.1,81,17.8,0.0,0.0
2020-09-04 22:00:00,20.5,89,18.6,0.0,0.0
2020-09-04 23:00:00,20.9,80,17.4,0.0,0.0
2020-09-05 00:00:00,20.0,86,17.5,0.0,0.0
2020-09-05 01:00:00,19.3,88,17.3,0.0,0.0
2020-09-05 02:00:00,18.8,89,17.0,0.0,0.0
2020-09-05 03:00:00,18.5,94,17.4,0.0,0.0
2020-09-05 04:00:00,18.4,94,17.4,0.0,0.0
2020-09-05 05:00:00,18.1,95,17.3,0.0,0.0
2020-09-05 06:00:00,17.8,96,17.2,0.0,0.0
2020-09-05 07:00:00,17.9,96,17.2,0.0,0.0
2020-09-05 08:00:00,20.1,85,17.5,0.0,0.0
2020-09-05 09:00:00,22.5,73,17.3,0.0,0.0
2020-09-05 10:00:00,24.8,62,17.0,0.0,0.0
2020-09-05 11:00:00,26.3,56,16.7,0.0,0.0
2020-09-05 12:00:00,27.3,52,16.6,0.0,0.0
2020-09-05 13:00:00,28.4,49,16.6,0.0,0.0
2020-09-05 14:00:00,28.6,45,15.6,0.0,0.0
2020-09-05 15:00:00,27.7,49,16.0,0.9,0.9
2020-09-05 16:00:00,25.7,61,17.6,0.1,0.1
2020-09-05 17:00:00,24.0,80,20.3,1.8,1.8
2020-09-05 18:00:00,22.9,86,20.4,0.0,0.0
2020-09-05 19:00:00,21.6,96,21.0,0.0,0.0
2020-09-05 20:00:00,21.1,100,21.0,0.0,0.0
2020-09-05 21:00:00,20.7,97,20.3,0.0,0.0
2020-09-05 22:00:00,20.6,94,19.7,0.0,0.0
2020-09-05 23:00:00,20.1,95,19.2,0.0,0.0
2020-09-06 00:00:00,19.7,94,18.6,0.0,0.0
2020-09-06 01:00:00,19.6,92,18.2,0.0,0.0
2020-09-06 02:00:00,19.6,89,17.6,0.0,0.0
2020-09-06 03:00:00,19.0,86,16.7,0.0,0.0
2020-09-06 04:00:00,18.8,88,16.7,0.0,0.0
2020-09-06 05:00:00,18.5,89,16.7,0.0,0.0
2020-09-06 06:00:00,18.3,92,17.1,0.0,0.0
2020-09-06 07:00:00,18.4,94,17.3,0.0,0.0
2020-09-06 08:00:00,19.6,89,17.7,0.0,0.0
2020-09-06 09:00:00,21.3,81,18.0,0.0,0.0
2020-09-06 10:00:00,22.9,77,18.7,0.1,0.1
2020-09-06 11:00:00,23.8,75,19.0,0.1,0.1
2020-09-06 12:00:00,25.3,64,18.0,0.2,0.2
2020-09-06 13:00:00,25.2,64,17.8,0.2,0.2
2020-09-06 14:00:00,24.5,68,18.2,0.2,0.2
2020-09-06 15:00:00,23.0,81,19.7,0.0,0.0
2020-09-06 16:00:00,21.6,88,19.4,6.7,6.7
2020-09-06 17:00:00,19.8,98,19.5,3.5,3.5
2020-09-06 18:00:00,19.6,97,19.0,1.5,1.5
2020-09-06 19:00:00,19.3,99,19.1,0.2,0.2
2020-09-06 20:00:00,19.1,99,18.9,0.2,0.2
2020-09-06 21:00:00,18.8,99,18.7,0.1,0.1
2020-09-06 22:00:00,18.7,99,18.5,0.1,0.1
2020-09-06 23:00:00,18.5,99,18.4,0.1,0.1
2020-09-07 00:00:00,18.4,99,18.2,0.3,0.3
2020-09-07 01:00:00,18.2,99,18.1,0.3,0.3
2020-09-07 02:00:00,18.0,99,17.9,0.3,0.3
2020-09-07 03:00:00,18.9,99,18.7,0.3,0.3
2020-09-07 04:00:00,18.9,100,18.8,0.3,0.3
2020-09-07 05:00:00,18.8,100,18.8,0.2,0.2
2020-09-07 06:00:00,18.7,99,18.6,0.0,0.0
2020-09-07 07:00:00,18.4,99,18.2,0.0,0.0
2020-09-07 08:00:00,18.6,97,18.1,0.0,0.0
2020-09-07 09:00:00,19.0,93,17.9,0.0,0.0
2020-09-07 10:00:00,19.9,87,17.7,0.1,0.1
2020-09-07 11:00:00,20.2,86,17.7,0.1,0.1
2020-09-07 12:00:00,21.1,79,17.4,0.0,0.0
2020-09-07 13:00:00,22.0,73,17.0,0.0,0.0
2020-09-07 14:00:00,22.6,70,16.8,0.0,0.0
2020-09-07 15:00:00,19.7,85,17.1,0.0,0.0
2020-09-07 16:00:00,20.0,86,17.7,1.1,1.1
2020-09-07 17:00:00,19.9,89,18.1,0.9,0.9
2020-09-07 18:00:00,19.2,98,19.0,1.4,1.4
2020-09-07 19:00:00,18.9,100,18.9,1.5,1.5
2020-09-07 20:00:00,18.5,99,18.4,0.7,0.7
2020-09-07 21:00:00,18.3,100,18.2,0.0,0.0
2020-09-07 22:00:00,17.8,100,17.8,0.0,0.0
2020-09-07 23:00:00,17.4,100,17.4,0.0,0.0
2020-09-08 00:00:00,16.7,100,16.7,0.0,0.0
2020-09-08 01:00:00,16.7,100,16.7,0.0,0.0
2020-09-08 02:00:00,16.4,100,16.4,0.0,0.0
2020-09-08 03:00:00,17.5,96,16.9,0.0,0.0
2020-09-08 04:00:00,16.8,97,16.2,0.0,0.0
2020-09-08 05:00:00,17.3,95,16.5,0.0,0.0
2020-09-08 06:00:00,16.4,98,16.1,0.0,0.0
2020-09-08 07:00:00,16.5,99,16.4,0.0,0.0
2020-09-08 08:00:00,17.9,93,16.8,0.0,0.0
2020-09-08 09:00:00,19.7,90,18.0,0.0,0.0
2020-09-08 10:00:00,21.6,80,18.1,0.0,0.0
2020-09-08 11:00:00,23.8,68,17.6,0.0,0.0
2020-09-08 12:00:00,25.8,57,16.6,0.0,0.0
2020-09-08 13:00:00,26.9,52,16.1,0.0,0.0
2020-09-08 14:00:00,27.2,52,16.6,0.0,0.0
2020-09-08 15:00:00,26.2,56,16.8,0.0,0.0
2020-09-08 16:00:00,23.9,72,18.4,1.1,1.1
2020-09-08 17:00:00,22.8,77,18.5,0.1,0.1
2020-09-08 18:00:00,22.4,81,19.1,0.0,0.0
2020-09-08 19:00:00,21.1,95,20.2,0.0,0.0
2020-09-08 20:00:00,20.7,95,19.9,0.0,0.0
2020-09-08 21:00:00,20.5,95,19.7,0.0,0.0
2020-09-08 22:00:00,20.3,95,19.6,0.0,0.0
2020-09-08 23:00:00,19.7,96,19.1,0.0,0.0
2020-09-09 00:00:00,19.1,97,18.5,0.0,0.0
2020-09-09 01:00:00,18.8,96,18.1,0.0,0.0
2020-09-09 02:00:00,18.5,96,17.8,0.0,0.0
2020-09-09 03:00:00,18.0,98,17.7,0.0,0.0
2020-09-09 04:00:00,17.8,98,17.5,0.0,0.0
2020-09-09 05:00:00,17.4,100,17.3,0.0,0.0
2020-09-09 06:00:00,16.8,100,16.7,0.0,0.0
2020-09-09 07:00:00,17.1,99,16.9,0.0,0.0
2020-09-09 08:00:00,18.7,95,17.8,0.0,0.0
2020-09-09 09:00:00,21.0,80,17.5,0.0,0.0
2020-09-09 10:00:00,23.0,71,17.4,0.0,0.0
2020-09-09 11:00:00,24.7,63,17.2,0.0,0.0
2020-09-09 12:00:00,26.0,60,17.6,0.0,0.0
2020-09-09 13:00:00,26.9,58,18.1,0.0,0.0
2020-09-09 14:00:00,26.6,57,17.2,0.0,0.0
2020-09-09 15:00:00,22.2,79,18.4,2.4,2.4
2020-09-09 16:00:00,24.3,70,18.4,0.1,0.1
2020-09-09 17:00:00,23.8,70,18.1,0.0,0.0
2020-09-09 18:00:00,22.4,77,18.3,0.0,0.0
2020-09-09 19:00:00,21.2,86,18.8,0.0,0.0
2020-09-09 20:00:00,20.5,87,18.3,0.0,0.0
2020-09-09 21:00:00,19.8,89,18.0,0.0,0.0
2020-09-09 22:00:00,19.3,91,17.8,0.0,0.0
2020-09-09 23:00:00,18.6,94,17.6,0.0,0.0
2020-09-10 00:00:00,18.0,95,17.2,0.0,0.0
2020-09-10 01:00:00,17.4,97,17.0,0.0,0.0
2020-09-10 02:00:00,17.4,97,16.9,0.0,0.0
2020-09-10 03:00:00,17.1,97,16.6,0.0,0.0
2020-09-10 04:00:00,16.9,99,16.8,0.0,0.0
2020-09-10 05:00:00,17.0,100,17.0,0.0,0.0
2020-09-10 06:00:00,17.4,99,17.2,0.0,0.0
2020-09-10 07:00:00,17.5,99,17.4,0.0,0.0
2020-09-10 08:00:00,18.0,99,17.8,0.0,0.0
2020-09-10 09:00:00,19.5,91,17.9,0.0,0.0
2020-09-10 10:00:00,21.7,81,18.3,0.0,0.0
2020-09-10 11:00:00,23.8,76,19.2,0.0,0.0
2020-09-10 12:00:00,24.9,67,18.5,0.0,0.0
2020-09-10 13:00:00,26.5,54,16.4,0.2,0.2
2020-09-10 14:00:00,23.4,75,18.8,0.6,0.6
2020-09-10 15:00:00,25.5,64,18.3,0.1,0.1
2020-09-10 16:00:00,26.1,59,17.5,0.0,0.0
2020-09-10 17:00:00,25.5,60,17.1,0.1,0.1
2020-09-10 18:00:00,24.1,69,18.0,0.0,0.0
2020-09-10 19:00:00,22.1,79,18.3,0.0,0.0
2020-09-10 20:00:00,21.0,84,18.2,0.0,0.0
2020-09-10 21:00:00,20.5,87,18.2,0.0,0.0
2020-09-10 22:00:00,19.5,91,18.1,0.0,0.0
2020-09-10 23:00:00,19.2,91,17.8,0.0,0.0
2020-09-11 00:00:00,18.4,93,17.3,0.0,0.0
2020-09-11 01:00:00,18.4,91,16.9,0.0,0.0
2020-09-11 02:00:00,17.6,92,16.4,0.0,0.0
2020-09-11 03:00:00,17.6,92,16.3,0.0,0.0
2020-09-11 04:00:00,17.6,92,16.2,0.0,0.0
2020-09-11 05:00:00,17.3,92,16.0,0.0,0.0
2020-09-11 06:00:00,17.2,93,16.1,0.0,0.0
2020-09-11 07:00:00,17.2,95,16.4,0.0,0.0
2020-09-11 08:00:00,19.1,90,17.4,0.0,0.0
2020-09-11 09:00:00,21.7,80,18.1,0.0,0.0
2020-09-11 10:00:00,24.1,70,18.4,0.0,0.0
2020-09-11 11:00:00,26.0,62,18.1,0.1,0.1
2020-09-11 12:00:00,26.3,60,18.0,0.1,0.1
2020-09-11 13:00:00,26.1,57,17.0,0.3,0.3
2020-09-11 14:00:00,24.1,73,19.0,0.8,0.8
2020-09-11 15:00:00,23.3,73,18.2,0.1,0.1
2020-09-11 16:00:00,24.2,71,18.7,0.0,0.0
2020-09-11 17:00:00,23.7,73,18.6,0.0,0.0
2020-09-11 18:00:00,22.9,77,18.8,0.0,0.0
2020-09-11 19:00:00,21.6,91,20.0,0.0,0.0
2020-09-11 20:00:00,20.9,93,19.8,0.0,0.0
2020-09-11 21:00:00,20.7,93,19.5,0.0,0.0
2020-09-11 22:00:00,19.9,95,19.0,0.0,0.0
2020-09-11 23:00:00,19.7,95,18.8,0.0,0.0
2020-09-12 00:00:00,19.5,95,18.6,0.0,0.0
2020-09-12 01:00:00,19.2,96,18.5,0.0,0.0
2020-09-12 02:00:00,18.8,97,18.3,0.0,0.0
2020-09-12 03:00:00,18.7,95,17.9,0.0,0.0
2020-09-12 04:00:00,18.7,95,18.0,0.0,0.0
2020-09-12 05:00:00,18.5,96,17.8,0.0,0.0
2020-09-12 06:00:00,18.1,97,17.6,0.0,0.0
2020-09-12 07:00:00,17.6,99,17.5,2.2,2.2
2020-09-12 08:00:00,18.7,94,17.8,0.1,0.1
2020-09-12 09:00:00,20.4,89,18.6,0.1,0.1
2020-09-12 10:00:00,22.1,88,20.1,0.2,0.2
2020-09-12 11:00:00,22.7,89,20.9,0.4,0.4
2020-09-12 12:00:00,24.0,84,21.0,0.5,0.5
2020-09-12 13:00:00,23.4,79,19.5,1.1,1.1
2020-09-12 14:00:00,22.2,82,19.1,0.9,0.9
2020-09-12 15:00:00,23.0,77,18.7,0.0,0.0
2020-09-12 16:00:00,23.5,77,19.2,0.2,0.2
2020-09-12 17:00:00,23.0,79,19.1,0.1,0.1
2020-09-12 18:00:00,22.1,84,19.2,0.0,0.0
2020-09-12 19:00:00,21.2,93,20.1,0.0,0.0
2020-09-12 20:00:00,20.4,95,19.6,0.0,0.0
2020-09-12 21:00:00,19.6,97,19.1,0.0,0.0
2020-09-12 22:00:00,19.4,96,18.8,0.0,0.0
2020-09-12 23:00:00,19.1,97,18.5,0.0,0.0
2020-09-13 00:00:00,18.7,97,18.2,0.0,0.0
2020-09-13 01:00:00,18.4,97,17.9,0.0,0.0
2020-09-13 02:00:00,17.8,98,17.5,0.0,0.0
2020-09-13 03:00:00,17.7,96,17.1,0.0,0.0
2020-09-13 04:00:00,17.1,99,16.9,0.0,0.0
2020-09-13 05:00:00,16.9,100,16.9,0.0,0.0
2020-09-13 06:00:00,17.0,100,17.0,0.0,0.0
2020-09-13 07:00:00,17.4,99,17.2,0.0,0.0
2020-09-13 08:00:00,18.4,98,18.0,0.0,0.0
2020-09-13 09:00:00,21.0,86,18.5,0.0,0.0
2020-09-13 10:00:00,23.1,76,18.7,0.0,0.0
2020-09-13 11:00:00,24.9,67,18.5,0.0,0.0
2020-09-13 12:00:00,26.4,61,18.3,0.0,0.0
2020-09-13 13:00:00,27.5,54,17.4,0.0,0.0
2020-09-13 14:00:00,23.0,81,19.5,1.8,1.8
2020-09-13 15:00:00,24.7,67,18.2,0.0,0.0
2020-09-13 16:00:00,25.8,61,17.8,0.0,0.0
2020-09-13 17:00:00,25.7,60,17.3,0.0,0.0
2020-09-13 18:00:00,24.3,70,18.4,0.0,0.0
2020-09-13 19:00:00,22.3,84,19.5,0.0,0.0
2020-09-13 20:00:00,21.2,85,18.6,0.0,0.0
2020-09-13 21:00:00,20.5,86,18.1,0.0,0.0
2020-09-13 22:00:00,19.6,94,18.6,0.0,0.0
2020-09-13 23:00:00,19.6,94,18.5,0.0,0.0
2020-09-14 00:00:00,19.5,93,18.3,0.0,0.0
2020-09-14 01:00:00,19.3,92,18.0,0.0,0.0
2020-09-14 02:00:00,19.0,92,17.7,0.0,0.0
2020-09-14 03:00:00,18.5,92,17.1,0.0,0.0
2020-09-14 04:00:00,18.4,93,17.2,0.0,0.0
2020-09-14 05:00:00,18.3,95,17.5,0.0,0.0
2020-09-14 06:00:00,18.2,97,17.7,0.0,0.0
2020-09-14 07:00:00,18.1,97,17.6,0.0,0.0
2020-09-14 08:00:00,19.8,89,18.0,0.0,0.0
2020-09-14 09:00:00,22.3,79,18.4,0.0,0.0
2020-09-14 10:00:00,24.4,69,18.4,0.0,0.0
2020-09-14 11:00:00,26.0,65,18.9,0.1,0.1
2020-09-14 12:00:00,26.9,58,17.9,0.1,0.1
2020-09-14 13:00:00,23.6,75,18.9,4.0,4.0
2020-09-14 14:00:00,24.0,75,19.4,0.1,0.1
2020-09-14 15:00:00,25.4,64,18.1,0.0,0.0
2020-09-14 16:00:00,25.7,62,18.0,0.0,0.0
2020-09-14 17:00:00,25.4,62,17.7,0.0,0.0
2020-09-14 18:00:00,24.4,70,18.5,0.0,0.0
2020-09-14 19:00:00,22.3,85,19.7,0.0,0.0
2020-09-14 20:00:00,21.4,88,19.3,0.0,0.0
2020-09-14 21:00:00,20.7,89,18.8,0.0,0.0
2020-09-14 22:00:00,20.1,91,18.6,0.0,0.0
2020-09-14 23:00:00,19.5,92,18.3,0.0,0.0
2020-09-15 00:00:00,19.1,93,17.9,0.0,0.0
2020-09-15 01:00:00,18.6,95,17.8,0.0,0.0
2020-09-15 02:00:00,18.6,93,17.5,0.0,0.0
2020-09-15 03:00:00,18.3,94,17.4,0.0,0.0
2020-09-15 04:00:00,18.7,92,17.4,0.0,0.0
2020-09-15 05:00:00,18.8,91,17.3,0.0,0.0
2020-09-15 06:00:00,18.2,93,17.0,0.0,0.0
2020-09-15 07:00:00,18.0,94,17.0,0.0,0.0
2020-09-15 08:00:00,20.0,86,17.6,0.0,0.0
2020-09-15 09:00:00,22.3,78,18.3,0.0,0.0
2020-09-15 10:00:00,24.4,70,18.5,0.0,0.0
2020-09-15 11:00:00,26.1,61,18.0,0.0,0.0
2020-09-15 12:00:00,27.3,58,18.3,0.0,0.0
2020-09-15 13:00:00,27.8,56,18.2,0.0,0.0
2020-09-15 14:00:00,27.9,53,17.4,0.1,0.1
2020-09-15 15:00:00,27.0,53,16.5,1.5,1.5
2020-09-15 16:00:00,24.9,68,18.6,0.5,0.5
2020-09-15 17:00:00,25.2,66,18.5,0.0,0.0
2020-09-15 18:00:00,24.5,69,18.6,0.0,0.0
2020-09-15 19:00:00,22.3,88,20.2,0.0,0.0
2020-09-15 20:00:00,21.5,88,19.5,0.0,0.0
2020-09-15 21:00:00,20.7,91,19.2,0.0,0.0
2020-09-15 22:00:00,20.3,92,19.0,0.0,0.0
2020-09-15 23:00:00,19.4,94,18.4,0.0,0.0
2020-09-16 00:00:00,19.6,91,18.1,0.0,0.0
2020-09-16 01:00:00,19.3,91,17.8,0.0,0.0
2020-09-16 02:00:00,18.7,93,17.6,0.0,0.0
2020-09-16 03:00:00,18.9,89,17.0,0.0,0.0
2020-09-16 04:00:00,18.4,92,17.1,0.0,0.0
2020-09-16 05:00:00,18.4,93,17.2,0.0,0.0
2020-09-16 06:00:00,18.3,94,17.3,0.0,0.0
2020-09-16 07:00:00,18.6,94,17.6,0.0,0.0
2020-09-16 08:00:00,20.4,88,18.3,0.0,0.0
2020-09-16 09:00:00,22.2,82,19.0,0.1,0.1
2020-09-16 10:00:00,23.8,75,19.1,0.1,0.1
2020-09-16 11:00:00,24.9,70,19.0,0.1,0.1
2020-09-16 12:00:00,26.3,66,19.4,0.1,0.1
2020-09-16 13:00:00,27.1,61,18.9,0.1,0.1
2020-09-16 14:00:00,27.4,59,18.8,0.0,0.0
2020-09-16 15:00:00,27.0,56,17.3,2.2,2.2
2020-09-16 16:00:00,26.8,58,17.8,0.0,0.0
2020-09-16 17:00:00,25.2,65,18.3,0.4,0.4
2020-09-16 18:00:00,24.1,71,18.5,0.0,0.0
2020-09-16 19:00:00,22.3,82,19.1,0.0,0.0
2020-09-16 20:00:00,21.5,84,18.7,0.0,0.0
2020-09-16 21:00:00,20.5,91,19.0,0.0,0.0
2020-09-16 22:00:00,20.5,89,18.6,0.0,0.0
2020-09-16 23:00:00,20.0,91,18.4,0.0,0.0
2020-09-17 00:00:00,19.7,93,18.5,0.0,0.0
2020-09-17 01:00:00,19.3,93,18.2,0.0,0.0
