latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.375,32.375,1184.0,10800,Africa/Kampala,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),wind_gusts_10m (km/h)
2024-07-08T13:00,26.0,62,18.2,29.5,0.00,58,14.0
2024-07-08T14:00,26.8,59,18.1,30.6,0.00,69,12.6
2024-07-08T15:00,27.0,57,17.8,29.2,0.00,100,10.1
2024-07-08T16:00,26.7,59,18.0,28.8,0.00,100,11.5
2024-07-08T17:00,26.1,62,18.3,28.8,0.00,100,10.8
2024-07-08T18:00,23.5,74,18.6,25.8,0.00,100,18.0
2024-07-08T19:00,22.5,79,18.6,25.1,0.00,100,18.4
2024-07-08T20:00,21.5,85,18.8,24.5,0.00,100,6.5
2024-07-08T21:00,20.9,88,18.8,23.7,0.00,89,5.4
2024-07-08T22:00,20.0,92,18.7,22.8,0.00,69,5.0
2024-07-08T23:00,19.4,94,18.4,22.1,0.00,85,4.7
2024-07-09T00:00,18.9,94,17.9,21.5,0.00,60,4.3
2024-07-09T01:00,18.5,95,17.7,21.0,0.00,68,3.2
2024-07-09T02:00,18.0,97,17.5,20.4,0.00,64,3.2
2024-07-09T03:00,17.8,97,17.3,20.1,0.00,78,2.9
2024-07-09T04:00,17.8,96,17.2,20.2,0.00,84,2.9
2024-07-09T05:00,17.9,94,16.9,20.1,0.00,77,2.2
2024-07-09T06:00,17.9,94,16.9,20.1,0.00,77,2.5
2024-07-09T07:00,17.6,95,16.8,19.7,0.00,86,2.5
2024-07-09T08:00,18.3,94,17.3,20.8,0.00,72,2.5
2024-07-09T09:00,21.2,86,18.8,24.3,0.00,45,2.5
2024-07-09T10:00,23.6,77,19.4,27.1,0.00,58,4.0
2024-07-09T11:00,25.4,65,18.3,28.4,0.00,54,8.3
2024-07-09T12:00,26.8,56,17.3,29.9,0.00,74,20.9
2024-07-09T13:00,27.3,56,17.8,30.2,0.00,54,23.8
2024-07-09T14:00,27.4,61,19.2,30.1,0.00,100,25.6
2024-07-09T15:00,26.4,64,19.0,28.6,0.00,100,26.6
2024-07-09T16:00,26.8,59,18.1,28.0,0.00,100,24.5
2024-07-09T17:00,26.1,61,18.0,27.1,0.00,100,23.4
2024-07-09T18:00,25.3,63,17.8,26.5,0.00,100,23.0
2024-07-09T19:00,23.6,72,18.3,25.5,0.00,100,19.4
2024-07-09T20:00,22.1,81,18.7,24.4,0.00,100,12.6
2024-07-09T21:00,21.3,87,19.0,24.1,0.00,45,9.4
2024-07-09T22:00,20.4,91,18.9,23.2,0.00,12,6.1
2024-07-09T23:00,19.7,93,18.6,22.5,0.00,16,5.0
2024-07-10T00:00,19.3,94,18.3,22.0,0.00,17,4.3
2024-07-10T01:00,18.9,94,17.9,21.6,0.00,67,3.2
2024-07-10T02:00,18.5,96,17.9,21.1,0.00,94,2.2
2024-07-10T03:00,17.4,100,17.4,19.8,0.00,79,2.9
2024-07-10T04:00,17.5,100,17.5,19.9,0.00,84,2.2
2024-07-10T05:00,17.4,100,17.4,19.7,0.00,89,3.2
2024-07-10T06:00,17.2,99,17.0,19.3,0.00,93,4.0
2024-07-10T07:00,17.1,98,16.8,19.1,0.00,96,3.6
2024-07-10T08:00,18.4,95,17.6,20.7,0.00,51,4.7
2024-07-10T09:00,20.6,90,18.9,23.9,0.00,65,6.1
2024-07-10T10:00,23.2,77,18.9,26.1,0.00,80,7.6
2024-07-10T11:00,24.9,70,19.0,28.2,0.00,62,14.4
2024-07-10T12:00,25.7,67,19.1,29.0,0.00,100,15.1
2024-07-10T13:00,25.0,73,19.8,27.0,0.00,100,21.6
2024-07-10T14:00,23.4,82,20.2,25.0,0.00,100,29.9
2024-07-10T15:00,23.6,81,20.2,25.7,0.00,100,28.1
2024-07-10T16:00,23.5,79,19.7,25.5,0.00,100,24.1
2024-07-10T17:00,23.5,78,19.4,25.4,0.00,100,20.5
2024-07-10T18:00,23.1,79,19.3,25.1,0.00,100,20.2
2024-07-10T19:00,22.2,82,19.0,24.5,0.00,100,18.4
2024-07-10T20:00,21.2,87,18.9,24.0,0.00,100,11.5
2024-07-10T21:00,20.3,93,19.1,23.3,0.00,100,5.8
2024-07-10T22:00,19.5,96,18.9,22.5,0.00,100,4.3
2024-07-10T23:00,18.9,97,18.4,21.7,0.00,100,4.3
2024-07-11T00:00,18.2,99,18.0,20.8,0.00,100,4.0
2024-07-11T01:00,18.3,99,18.2,20.9,0.00,100,4.3
2024-07-11T02:00,18.6,98,18.2,21.1,0.00,100,5.4
2024-07-11T03:00,18.7,97,18.2,21.3,0.00,100,5.4
2024-07-11T04:00,18.7,97,18.2,21.2,0.00,100,6.1
2024-07-11T05:00,18.7,97,18.2,21.2,0.00,100,6.1
2024-07-11T06:00,18.8,96,18.1,21.2,0.00,100,6.1
2024-07-11T07:00,18.7,97,18.2,21.4,0.00,100,5.4
2024-07-11T08:00,19.2,96,18.6,22.3,0.00,100,3.2
2024-07-11T09:00,20.5,91,19.0,23.7,0.00,100,10.4
2024-07-11T10:00,21.7,87,19.5,25.0,0.00,100,14.4
2024-07-11T11:00,22.7,83,19.7,26.0,0.00,100,14.4
2024-07-11T12:00,23.3,80,19.6,26.4,0.00,100,13.7
2024-07-11T13:00,24.0,78,19.9,27.4,0.00,100,11.9
2024-07-11T14:00,24.4,75,19.7,27.6,0.00,100,11.2
2024-07-11T15:00,24.5,74,19.6,28.1,0.00,100,14.0
2024-07-11T16:00,24.4,75,19.7,27.4,0.00,100,9.0
2024-07-11T17:00,23.6,79,19.7,25.8,0.00,100,17.6
2024-07-11T18:00,22.3,82,19.0,24.1,0.00,100,20.9
2024-07-11T19:00,21.8,84,19.0,24.6,0.00,100,18.0
2024-07-11T20:00,21.0,87,18.7,23.8,0.00,100,6.8
2024-07-11T21:00,20.3,88,18.2,22.9,0.00,100,4.3
2024-07-11T22:00,19.6,90,17.9,22.1,0.00,100,4.3
2024-07-11T23:00,19.0,92,17.7,21.5,0.00,88,3.6
2024-07-12T00:00,18.5,95,17.7,21.0,0.00,95,3.6
2024-07-12T01:00,18.1,96,17.4,20.5,0.00,100,3.6
2024-07-12T02:00,17.7,97,17.2,20.1,0.00,100,2.5
2024-07-12T03:00,17.4,97,16.9,19.8,0.00,63,1.4
2024-07-12T04:00,17.0,99,16.8,19.3,0.00,77,0.4
2024-07-12T05:00,16.9,100,16.9,19.1,0.00,80,1.8
2024-07-12T06:00,16.6,100,16.6,18.6,0.00,82,4.0
2024-07-12T07:00,16.3,100,16.3,18.2,0.00,90,4.0
2024-07-12T08:00,17.1,99,17.0,19.4,0.00,93,3.2
2024-07-12T09:00,20.7,92,19.4,24.2,0.00,63,5.4
2024-07-12T10:00,22.9,80,19.3,26.3,0.00,43,3.6
2024-07-12T11:00,24.1,73,19.0,27.3,0.00,82,8.3
2024-07-12T12:00,24.7,69,18.7,27.4,0.00,66,14.4
2024-07-12T13:00,25.9,63,18.3,28.3,0.00,74,17.6
2024-07-12T14:00,25.9,60,17.6,27.1,0.00,85,22.0
2024-07-12T15:00,25.4,65,18.4,27.3,0.00,90,24.1
2024-07-12T16:00,25.4,64,18.1,26.4,0.00,100,24.5
2024-07-12T17:00,25.0,62,17.2,25.4,0.00,100,25.9
2024-07-12T18:00,24.3,63,16.8,24.7,0.00,44,25.6
2024-07-12T19:00,22.5,73,17.4,23.7,0.00,83,21.6
2024-07-12T20:00,21.2,80,17.6,22.8,0.00,38,16.2
2024-07-12T21:00,20.3,87,18.1,22.6,0.00,75,12.6
2024-07-12T22:00,19.5,91,18.0,21.9,0.00,25,7.9
2024-07-12T23:00,18.7,94,17.7,21.1,0.00,19,4.3
2024-07-13T00:00,17.9,96,17.3,20.2,0.00,45,3.6
2024-07-13T01:00,17.3,98,17.0,19.4,0.00,72,4.0
2024-07-13T02:00,16.8,99,16.7,18.8,0.00,71,3.6
2024-07-13T03:00,16.7,99,16.5,18.5,0.00,54,4.0
2024-07-13T04:00,16.2,99,16.1,17.9,0.00,60,4.3
2024-07-13T05:00,15.7,99,15.6,17.2,0.00,71,4.3
2024-07-13T06:00,15.4,100,15.4,16.8,0.00,80,4.3
2024-07-13T07:00,15.2,99,15.0,16.4,0.00,84,4.7
2024-07-13T08:00,16.2,98,15.9,17.8,0.00,80,5.0
2024-07-13T09:00,21.1,91,19.5,24.5,0.00,50,5.0
2024-07-13T10:00,23.8,70,18.0,26.3,0.00,47,6.8
2024-07-13T11:00,25.4,67,18.8,28.2,0.00,47,14.4
2024-07-13T12:00,26.1,60,17.8,27.9,0.00,91,18.7
2024-07-13T13:00,26.2,58,17.3,26.9,0.00,86,22.7
2024-07-13T14:00,26.4,59,17.7,27.5,0.00,84,23.8
2024-07-13T15:00,26.1,59,17.5,26.9,0.00,88,23.8
2024-07-13T16:00,25.8,63,18.2,26.4,0.00,76,27.7
2024-07-13T17:00,25.5,63,17.9,25.9,0.00,73,28.8
2024-07-13T18:00,24.5,66,17.8,24.9,0.00,42,29.5
2024-07-13T19:00,22.7,75,18.1,24.0,0.00,0,28.1
2024-07-13T20:00,21.5,80,17.9,23.1,0.00,0,18.7
2024-07-13T21:00,20.3,85,17.7,22.4,0.00,0,13.7
2024-07-13T22:00,19.3,88,17.3,21.4,0.00,5,7.6
2024-07-13T23:00,18.5,90,16.8,20.5,0.00,14,5.8
2024-07-14T00:00,18.0,91,16.5,19.9,0.00,34,4.7
2024-07-14T01:00,17.5,92,16.2,19.3,0.00,62,4.0
2024-07-14T02:00,17.5,91,16.0,19.3,0.00,91,3.6
2024-07-14T03:00,17.0,93,15.9,18.6,0.00,100,4.0
2024-07-14T04:00,17.0,93,15.9,18.6,0.00,87,4.7
2024-07-14T05:00,17.0,92,15.7,18.5,0.00,87,4.7
2024-07-14T06:00,16.7,93,15.6,18.2,0.00,64,4.7
2024-07-14T07:00,16.2,95,15.4,17.7,0.00,60,4.3
2024-07-14T08:00,17.1,94,16.1,18.7,0.00,55,5.8
2024-07-14T09:00,22.1,83,19.1,24.8,0.00,20,5.8
2024-07-14T10:00,24.1,70,18.3,25.3,0.00,45,21.6
2024-07-14T11:00,24.7,73,19.6,26.4,0.00,55,26.6
2024-07-14T12:00,25.9,67,19.3,28.3,0.00,64,25.6
2024-07-14T13:00,26.8,57,17.6,27.9,0.00,67,29.9
2024-07-14T14:00,26.6,56,17.1,26.7,0.00,64,33.5
2024-07-14T15:00,26.1,58,17.2,26.1,0.00,74,34.2
2024-07-14T16:00,25.9,58,17.0,25.7,0.00,59,32.4
2024-07-14T17:00,25.5,58,16.6,25.2,0.00,29,32.0
2024-07-14T18:00,24.5,60,16.2,24.3,0.00,15,30.2
2024-07-14T19:00,22.5,67,16.0,23.2,0.00,0,26.6
2024-07-14T20:00,20.8,74,16.0,21.9,0.00,0,14.8
2024-07-14T21:00,19.9,80,16.3,21.5,0.00,0,9.7
2024-07-14T22:00,19.0,83,16.1,20.7,0.00,0,5.4
2024-07-14T23:00,18.5,85,15.9,20.2,0.00,0,3.6
2024-07-15T00:00,18.2,85,15.7,19.9,0.00,16,2.9
2024-07-15T01:00,18.0,85,15.4,19.7,0.00,11,1.4
2024-07-15T02:00,17.8,85,15.2,19.2,0.00,24,2.9
2024-07-15T03:00,17.5,85,15.0,18.8,0.00,44,4.3
2024-07-15T04:00,16.3,92,15.0,17.6,0.00,51,4.7
2024-07-15T05:00,16.0,93,14.8,17.1,0.00,70,4.7
2024-07-15T06:00,16.0,93,14.8,17.2,0.00,79,4.7
2024-07-15T07:00,16.3,91,14.8,17.5,0.00,77,4.7
2024-07-15T08:00,17.3,90,15.6,18.8,0.00,85,4.3
2024-07-15T09:00,19.5,82,16.3,21.2,0.00,83,5.4
2024-07-15T10:00,21.5,74,16.7,23.1,0.00,82,9.7
2024-07-15T11:00,23.6,69,17.6,25.8,0.00,42,11.5
2024-07-15T12:00,25.2,61,17.2,28.2,0.00,85,11.2
2024-07-15T13:00,26.1,56,16.6,27.6,0.00,86,17.3
2024-07-15T14:00,26.6,55,16.8,28.3,0.00,76,16.9
2024-07-15T15:00,26.6,56,17.1,27.7,0.00,74,19.1
2024-07-15T16:00,26.6,54,16.6,27.4,0.00,77,18.4
2024-07-15T17:00,26.2,55,16.5,26.7,0.00,83,21.2
2024-07-15T18:00,25.3,58,16.4,25.7,0.00,83,22.3
2024-07-15T19:00,23.3,68,17.0,24.4,0.00,73,20.9
2024-07-15T20:00,21.6,76,17.2,23.3,0.00,73,15.1
2024-07-15T21:00,20.7,80,17.1,22.5,0.00,46,9.4
2024-07-15T22:00,19.8,85,17.2,21.8,0.00,53,6.8
2024-07-15T23:00,19.1,89,17.3,21.2,0.00,75,5.8
2024-07-16T00:00,18.6,91,17.1,20.7,0.00,96,5.4
2024-07-16T01:00,18.2,92,16.9,20.4,0.00,85,4.7
2024-07-16T02:00,17.2,97,16.7,19.0,0.00,88,6.1
2024-07-16T03:00,17.1,97,16.6,18.9,0.00,83,6.8
2024-07-16T04:00,17.1,96,16.4,18.9,0.00,67,6.1
2024-07-16T05:00,17.3,95,16.5,19.3,0.00,37,5.0
2024-07-16T06:00,17.4,94,16.4,19.3,0.00,56,3.6
2024-07-16T07:00,17.4,94,16.4,19.1,0.00,81,5.4
2024-07-16T08:00,18.6,94,17.6,20.8,0.00,88,6.5
2024-07-16T09:00,21.2,90,19.5,22.7,0.00,92,17.6
2024-07-16T10:00,22.5,84,19.7,24.1,0.00,73,24.8
2024-07-16T11:00,24.0,76,19.5,25.4,0.00,80,25.9
2024-07-16T12:00,24.8,73,19.6,27.1,0.00,72,26.6
2024-07-16T13:00,25.8,71,20.2,28.9,0.00,86,23.4
2024-07-16T14:00,26.5,67,19.9,29.7,0.00,85,22.7
2024-07-16T15:00,26.8,65,19.6,29.7,0.00,100,22.0
2024-07-16T16:00,26.5,66,19.7,29.9,0.00,99,11.9
2024-07-16T17:00,25.5,74,20.5,28.5,0.00,100,18.4
2024-07-16T18:00,23.3,79,19.4,25.1,0.00,100,22.0
2024-07-16T19:00,22.3,83,19.2,25.4,0.00,100,20.9
2024-07-16T20:00,21.7,86,19.3,24.9,0.00,100,4.0
2024-07-16T21:00,21.1,88,19.0,24.0,0.00,100,4.3
2024-07-16T22:00,20.3,91,18.8,23.1,0.00,100,6.5
2024-07-16T23:00,20.0,92,18.6,22.6,0.00,100,6.1
2024-07-17T00:00,19.6,92,18.2,22.0,0.00,100,6.8
2024-07-17T01:00,19.4,92,18.0,21.8,0.00,100,6.8
2024-07-17T02:00,19.3,92,17.9,21.5,0.00,100,6.8
2024-07-17T03:00,19.2,93,18.1,21.7,0.00,100,7.2
2024-07-17T04:00,19.2,93,18.1,21.7,0.00,100,5.8
2024-07-17T05:00,19.3,92,17.9,21.8,0.00,100,5.0
2024-07-17T06:00,19.3,92,17.9,21.9,0.00,100,3.6
2024-07-17T07:00,19.4,91,17.9,22.0,0.00,100,2.2
2024-07-17T08:00,19.4,93,18.3,22.2,0.00,100,2.9
2024-07-17T09:00,20.3,90,18.6,23.1,0.00,97,4.3
2024-07-17T10:00,21.6,86,19.2,24.4,0.00,97,8.6
2024-07-17T11:00,22.9,83,19.8,25.7,0.00,95,12.2
2024-07-17T12:00,24.0,75,19.3,26.3,0.00,83,22.3
2024-07-17T13:00,24.9,72,19.5,27.7,0.00,86,24.8
2024-07-17T14:00,26.0,65,18.9,29.0,0.00,98,27.4
2024-07-17T15:00,25.9,64,18.6,29.2,0.00,96,27.7
2024-07-17T16:00,26.3,60,17.9,28.2,0.00,89,16.9
2024-07-17T17:00,26.1,57,16.9,26.9,0.00,83,19.1
2024-07-17T18:00,25.3,57,16.1,25.7,0.00,99,20.5
2024-07-17T19:00,23.4,64,16.2,24.4,0.00,100,19.1
2024-07-17T20:00,21.7,72,16.4,23.3,0.00,92,12.6
2024-07-17T21:00,20.6,80,17.0,22.8,0.00,100,6.1
2024-07-17T22:00,20.2,81,16.8,22.4,0.00,100,2.9
2024-07-17T23:00,19.7,82,16.6,21.8,0.00,100,1.8
2024-07-18T00:00,18.9,85,16.3,20.7,0.00,100,4.0
2024-07-18T01:00,18.1,88,16.1,19.9,0.00,100,4.3
2024-07-18T02:00,17.9,89,16.0,19.6,0.00,90,3.6
2024-07-18T03:00,17.4,91,15.9,19.1,0.00,86,3.2
2024-07-18T04:00,17.4,90,15.8,19.2,0.00,54,2.9
2024-07-18T05:00,17.5,89,15.6,19.2,0.00,64,1.8
2024-07-18T06:00,17.3,91,15.8,19.0,0.00,84,2.5
2024-07-18T07:00,17.1,92,15.8,18.7,0.00,90,2.9
2024-07-18T08:00,17.9,92,16.6,20.0,0.00,99,2.9
2024-07-18T09:00,20.5,86,18.1,23.4,0.00,97,3.6
2024-07-18T10:00,22.7,81,19.3,25.7,0.00,100,9.0
2024-07-18T11:00,24.5,72,19.1,28.1,0.00,96,10.1
2024-07-18T12:00,25.9,60,17.6,28.6,0.00,91,12.2
2024-07-18T13:00,27.0,55,17.2,29.5,0.00,80,15.5
2024-07-18T14:00,27.3,52,16.6,28.8,0.00,80,16.6
2024-07-18T15:00,27.2,48,15.2,27.6,0.00,94,16.9
2024-07-18T16:00,27.1,49,15.4,27.3,0.00,98,19.4
2024-07-18T17:00,26.1,55,16.3,26.2,0.00,81,24.5
2024-07-18T18:00,25.1,59,16.5,25.4,0.00,89,25.2
2024-07-18T19:00,23.5,67,17.0,24.5,0.00,84,23.4
2024-07-18T20:00,22.2,74,17.4,23.7,0.00,62,17.6
2024-07-18T21:00,21.5,81,18.1,23.7,0.00,55,13.7
2024-07-18T22:00,20.8,85,18.2,23.3,0.00,52,7.6
2024-07-18T23:00,20.4,87,18.1,23.1,0.00,52,5.0
2024-07-19T00:00,20.2,87,17.9,23.0,0.00,64,2.2
2024-07-19T01:00,19.7,89,17.8,22.1,0.00,74,3.6
2024-07-19T02:00,19.1,93,17.9,21.5,0.00,84,5.4
2024-07-19T03:00,18.3,95,17.5,20.5,0.00,91,5.8
2024-07-19T04:00,18.2,95,17.4,20.4,0.00,84,5.4
2024-07-19T05:00,17.9,95,17.1,20.0,0.00,86,5.4
2024-07-19T06:00,17.7,95,16.9,19.7,0.00,86,5.4
2024-07-19T07:00,17.7,94,16.7,19.6,0.00,80,5.4
2024-07-19T08:00,18.7,93,17.6,21.0,0.00,87,5.0
2024-07-19T09:00,21.2,86,18.8,24.0,0.00,69,9.4
2024-07-19T10:00,23.0,79,19.1,25.3,0.00,69,14.0
2024-07-19T11:00,24.2,73,19.1,27.0,0.00,80,20.9
2024-07-19T12:00,25.2,68,18.8,28.7,0.00,81,18.4
2024-07-19T13:00,25.6,66,18.7,28.3,0.00,97,14.8
2024-07-19T14:00,23.7,76,19.2,25.3,0.00,100,22.7
2024-07-19T15:00,23.9,74,19.0,25.2,0.00,100,29.2
2024-07-19T16:00,24.3,69,18.2,25.3,0.00,100,25.2
2024-07-19T17:00,24.0,68,17.7,24.8,0.00,100,24.5
2024-07-19T18:00,23.3,74,18.4,24.7,0.00,100,23.4
2024-07-19T19:00,22.1,81,18.7,24.0,0.00,100,20.5
2024-07-19T20:00,21.0,86,18.5,23.4,0.00,100,14.8
2024-07-19T21:00,20.1,92,18.8,23.0,0.00,89,8.6
2024-07-19T22:00,19.6,93,18.5,22.5,0.00,98,4.0
2024-07-19T23:00,19.2,95,18.4,22.0,0.00,100,2.9
2024-07-20T00:00,18.8,97,18.3,21.5,0.00,100,3.6
2024-07-20T01:00,18.7,97,18.2,21.4,0.00,100,4.0
2024-07-20T02:00,18.8,97,18.3,21.5,0.00,99,4.0
2024-07-20T03:00,18.9,96,18.3,21.6,0.00,96,4.0
2024-07-20T04:00,18.8,96,18.2,21.4,0.00,98,5.0
2024-07-20T05:00,18.9,96,18.2,21.5,0.00,100,5.0
2024-07-20T06:00,19.0,94,18.0,21.6,0.00,100,5.0
2024-07-20T07:00,19.0,94,18.0,21.5,0.00,99,4.3
2024-07-20T08:00,19.2,94,18.2,21.7,0.10,100,5.8
2024-07-20T09:00,19.9,93,18.8,22.8,0.00,99,5.4
2024-07-20T10:00,20.9,90,19.2,23.6,0.00,100,9.4
2024-07-20T11:00,21.9,87,19.6,24.7,0.00,100,11.2
2024-07-20T12:00,23.2,82,20.0,26.7,0.00,100,10.1
2024-07-20T13:00,24.0,74,19.1,27.2,0.00,100,14.0
2024-07-20T14:00,24.9,68,18.6,27.3,0.00,100,17.3
2024-07-20T15:00,25.9,57,16.8,27.4,0.00,90,18.0
2024-07-20T16:00,25.6,57,16.5,26.5,0.00,90,16.9
2024-07-20T17:00,24.8,65,17.8,25.9,0.00,97,21.2
2024-07-20T18:00,23.9,71,18.3,25.3,0.00,100,21.6
2024-07-20T19:00,22.8,77,18.6,25.0,0.00,100,19.4
2024-07-20T20:00,21.6,82,18.4,23.9,0.00,94,11.9
2024-07-20T21:00,21.1,87,18.8,23.9,0.00,89,8.3
2024-07-20T22:00,20.4,90,18.7,23.3,0.00,81,5.8
2024-07-20T23:00,20.2,91,18.7,23.3,0.00,98,3.6
2024-07-21T00:00,19.7,92,18.4,22.5,0.00,100,2.9
2024-07-21T01:00,18.9,95,18.1,21.5,0.00,100,3.6
2024-07-21T02:00,18.4,96,17.8,20.8,0.00,100,4.3
2024-07-21T03:00,18.3,96,17.7,20.7,0.00,100,4.7
2024-07-21T04:00,18.4,96,17.7,20.8,0.00,97,4.3
2024-07-21T05:00,18.5,95,17.7,21.0,0.00,88,4.0
2024-07-21T06:00,18.6,94,17.6,21.0,0.00,87,3.6
2024-07-21T07:00,18.5,94,17.5,20.8,0.00,88,3.2
2024-07-21T08:00,19.2,93,18.0,21.8,0.00,98,4.0
2024-07-21T09:00,21.1,89,19.2,23.8,0.00,90,8.3
2024-07-21T10:00,22.5,82,19.3,24.1,0.00,88,22.7
2024-07-21T11:00,23.9,76,19.4,25.6,0.00,84,23.0
2024-07-21T12:00,24.8,72,19.4,27.1,0.00,79,22.0
2024-07-21T13:00,26.0,67,19.4,29.7,0.00,94,18.7
2024-07-21T14:00,26.4,63,18.8,29.8,0.00,97,18.0
2024-07-21T15:00,26.0,64,18.7,29.2,0.00,100,12.6
2024-07-21T16:00,25.7,68,19.4,29.1,0.00,100,11.9
2024-07-21T17:00,25.1,74,20.1,28.4,0.00,100,7.2
2024-07-21T18:00,23.7,77,19.4,26.1,0.00,100,16.2
2024-07-21T19:00,22.9,82,19.7,26.5,0.00,100,13.3
2024-07-21T20:00,22.4,83,19.3,25.7,0.00,100,1.4
2024-07-21T21:00,21.9,84,19.0,25.0,0.00,100,2.2
2024-07-21T22:00,20.7,89,18.8,23.7,0.00,100,3.6
2024-07-21T23:00,20.3,91,18.8,23.2,0.00,100,4.0
2024-07-22T00:00,19.9,93,18.7,22.7,0.00,100,3.6
2024-07-22T01:00,19.6,94,18.6,22.3,0.00,100,5.0
2024-07-22T02:00,19.6,95,18.8,22.4,0.00,100,6.1
2024-07-22T03:00,19.8,92,18.5,22.2,0.00,100,7.6
2024-07-22T04:00,19.8,93,18.6,21.9,0.00,100,12.2
2024-07-22T05:00,19.8,94,18.8,21.8,0.00,100,14.0
2024-07-22T06:00,19.6,96,19.0,22.1,0.00,100,14.0
2024-07-22T07:00,19.7,97,19.2,22.3,0.00,100,10.1
2024-07-22T08:00,20.3,95,19.4,22.8,0.00,100,12.6
2024-07-22T09:00,21.0,91,19.4,22.7,0.00,100,21.6
2024-07-22T10:00,22.1,86,19.6,24.1,0.00,100,22.3
2024-07-22T11:00,22.8,84,20.0,25.4,0.00,100,19.8
2024-07-22T12:00,23.9,80,20.2,26.8,0.00,100,16.2
2024-07-22T13:00,24.2,77,19.9,27.3,0.00,100,13.0
2024-07-22T14:00,24.4,76,19.9,27.7,0.00,100,10.1
2024-07-22T15:00,22.6,83,19.5,25.0,0.00,100,12.2
2024-07-22T16:00,22.6,84,19.8,25.1,0.00,100,25.6
2024-07-22T17:00,22.6,83,19.6,25.6,0.00,100,15.5
2024-07-22T18:00,22.6,83,19.5,25.7,0.00,100,7.9
2024-07-22T19:00,21.8,86,19.4,24.8,0.00,100,7.9
2024-07-22T20:00,21.2,89,19.3,24.5,0.00,100,6.1
2024-07-22T21:00,20.2,93,19.0,23.3,0.00,100,2.2
2024-07-22T22:00,19.7,95,18.9,22.8,0.00,100,2.5
2024-07-22T23:00,19.2,97,18.7,21.9,0.00,100,4.7
2024-07-23T00:00,18.9,97,18.4,21.5,0.00,100,5.4
2024-07-23T01:00,18.7,98,18.4,21.5,0.00,99,5.4
2024-07-23T02:00,18.7,98,18.3,21.5,0.00,97,3.6
2024-07-23T03:00,18.4,97,17.9,21.1,0.00,100,2.9
2024-07-23T04:00,18.3,98,17.9,20.9,0.00,100,2.2
2024-07-23T05:00,17.9,99,17.8,20.5,0.00,100,2.5
2024-07-23T06:00,17.9,99,17.7,20.6,0.00,100,2.2
2024-07-23T07:00,17.8,100,17.8,20.4,0.00,100,1.8
2024-07-23T08:00,18.2,100,18.2,20.9,0.00,100,2.5
2024-07-23T09:00,19.9,96,19.3,23.3,0.00,100,3.2
2024-07-23T10:00,22.1,87,19.8,25.4,0.00,100,7.6
2024-07-23T11:00,23.7,76,19.2,26.6,0.00,100,12.6
2024-07-23T12:00,24.9,69,18.8,28.2,0.00,72,14.0
2024-07-23T13:00,25.7,67,19.1,30.4,0.00,68,14.0
2024-07-23T14:00,26.4,64,19.0,30.8,0.00,77,13.3
2024-07-23T15:00,26.4,62,18.6,29.4,0.00,73,13.0
2024-07-23T16:00,26.3,63,18.7,28.6,0.00,78,12.6
2024-07-23T17:00,25.7,63,18.1,27.4,0.00,85,14.8
2024-07-23T18:00,24.4,69,18.3,26.2,0.00,100,17.3
2024-07-23T19:00,23.3,76,18.9,26.0,0.00,100,14.4
2024-07-23T20:00,22.1,82,18.9,25.0,0.00,61,6.5
2024-07-23T21:00,21.2,87,19.0,24.2,0.00,100,4.0
2024-07-23T22:00,20.5,91,19.0,23.4,0.00,100,4.3
2024-07-23T23:00,19.9,93,18.7,22.7,0.00,100,4.7
2024-07-24T00:00,19.6,95,18.7,22.5,0.00,100,4.7
2024-07-24T01:00,19.4,95,18.5,22.3,0.00,100,3.6
2024-07-24T02:00,19.2,96,18.6,22.2,0.00,100,2.9
2024-07-24T03:00,18.1,98,17.8,20.8,0.00,100,1.1
2024-07-24T04:00,17.8,98,17.5,20.3,0.00,100,2.2
2024-07-24T05:00,17.5,100,17.5,19.8,0.00,100,3.6
2024-07-24T06:00,17.3,99,17.2,19.4,0.00,100,5.0
2024-07-24T07:00,17.2,99,17.0,19.3,0.00,93,4.7
2024-07-24T08:00,18.1,97,17.6,20.3,0.00,96,5.4
2024-07-24T09:00,20.9,87,18.7,22.6,0.00,93,21.2
2024-07-24T10:00,22.6,80,18.9,24.5,0.00,84,20.5
2024-07-24T11:00,23.8,74,18.9,26.1,0.00,65,17.6
2024-07-24T12:00,24.9,67,18.4,28.6,0.00,80,16.2
2024-07-24T13:00,25.4,66,18.6,28.5,0.00,84,15.1
2024-07-24T14:00,24.3,73,19.1,25.6,0.00,100,24.8
2024-07-24T15:00,24.7,69,18.7,26.4,0.00,100,27.4
2024-07-24T16:00,25.9,57,16.7,27.1,0.00,100,20.2
2024-07-24T17:00,25.9,52,15.3,26.4,0.00,100,15.5
2024-07-24T18:00,24.5,58,15.7,24.8,0.00,100,18.7
2024-07-24T19:00,22.7,60,14.6,22.9,0.00,100,18.4
2024-07-24T20:00,21.1,68,14.9,21.9,0.00,74,15.8
2024-07-24T21:00,20.3,75,15.7,21.6,0.00,100,9.4
2024-07-24T22:00,19.6,78,15.7,21.2,0.00,100,5.8
2024-07-24T23:00,19.3,80,15.7,21.0,0.00,100,3.6
